,precision,recall,f1-score,support
disengaged,0.52,0.30952380952380953,0.3880597014925373,42.0
engaged,0.5857142857142857,0.7735849056603774,0.6666666666666666,53.0
accuracy,0.5684210526315789,0.5684210526315789,0.5684210526315789,0.5684210526315789
macro avg,0.5528571428571429,0.5415543575920935,0.527363184079602,95.0
weighted avg,0.5566616541353384,0.5684210526315789,0.5434930610107358,95.0
