,precision,recall,f1-score,support
disengaged,0.7333333333333333,0.6285714285714286,0.676923076923077,35.0
engaged,0.6829268292682927,0.7777777777777778,0.7272727272727273,36.0
accuracy,0.704225352112676,0.704225352112676,0.704225352112676,0.704225352112676
macro avg,0.708130081300813,0.7031746031746031,0.7020979020979021,71.0
weighted avg,0.7077751059200733,0.704225352112676,0.7024524771003645,71.0
