,precision,recall,f1-score,support
disengaged,0.42857142857142855,0.6,0.5,5.0
engaged,0.7777777777777778,0.6363636363636364,0.7,11.0
accuracy,0.625,0.625,0.625,0.625
macro avg,0.6031746031746031,0.6181818181818182,0.6,16.0
weighted avg,0.6686507936507936,0.625,0.6375,16.0
