participant,session,engagement_id,speaker,label,num_original_segments,num_surviving_segments,num_short_segments,num_long_segments,merged_duration,speech_duration,min_segment_duration,max_segment_duration,mean_segment_duration,median_segment_duration,std_segment_duration
11,22-2,30,SPEAKER_01,engaged,7,11,1,10,15.575625,15.575625000000173,0.016875000000027285,3.4931250000000205,1.415965909090925,0.7762500000000045,1.3149011683942737
11,22-2,30,SPEAKER_00,engaged,7,1,0,1,0.4725,0.47249999999996817,0.47249999999996817,0.47249999999996817,0.47249999999996817,0.47249999999996817,0.0
11,22-2,30,SPEAKER_02,engaged,3,2,0,2,9.28125,9.28125,3.3412500000000023,5.939999999999998,4.640625,4.640625,1.2993749999999977
11,22-2,31,SPEAKER_02,disengaged,1,1,1,0,0.005125,0.005135750000022199,0.005135750000022199,0.005135750000022199,0.005135750000022199,0.005135750000022199,0.0
11,22-2,31,SPEAKER_01,disengaged,3,5,0,5,7.56,7.559999999999945,0.2531249999998977,2.396250000000066,1.5119999999999891,1.7212499999999977,0.8310042305849417
11,22-2,32,SPEAKER_01,engaged,7,7,0,7,13.145625,13.14562500000011,0.5737500000000182,2.9699999999999704,1.8779464285714442,1.8900000000000432,0.8584580311969412
11,22-2,32,SPEAKER_00,engaged,4,3,0,3,1.5525,1.5524999999999523,0.33749999999997726,0.6918749999999818,0.5174999999999841,0.5231249999999932,0.14472765371552387
11,22-2,33,SPEAKER_01,disengaged,1,1,0,1,2.9106875,2.910698249999996,2.910698249999996,2.910698249999996,2.910698249999996,2.910698249999996,0.0
11,22-2,34,SPEAKER_01,engaged,2,2,1,1,0.2790625,0.27909375000001546,0.016875000000027285,0.2622187499999882,0.13954687500000773,0.13954687500000773,0.12267187499998045
11,22-2,34,SPEAKER_02,engaged,7,7,1,6,10.2205,10.220489250000128,0.016875000000027285,2.9362499999999727,1.4600698928571612,1.3668749999999932,1.0316606170078542
11,22-2,34,SPEAKER_00,engaged,1,1,0,1,0.30375,0.3037500000000364,0.3037500000000364,0.3037500000000364,0.3037500000000364,0.3037500000000364,0.0
11,22-2,35,SPEAKER_02,disengaged,2,2,0,2,3.9718125,3.971801750000054,0.5630517499999996,3.4087500000000546,1.985900875000027,1.985900875000027,1.4228491250000275
11,22-2,35,SPEAKER_00,disengaged,1,1,0,1,2.6656875,2.6656982499999913,2.6656982499999913,2.6656982499999913,2.6656982499999913,2.6656982499999913,0.0
11,22-2,36,SPEAKER_00,engaged,1,1,0,1,2.7515625,2.7515937499999836,2.7515937499999836,2.7515937499999836,2.7515937499999836,2.7515937499999836,0.0
11,22-2,36,SPEAKER_01,engaged,7,7,1,6,13.921875,13.921875,0.033749999999997726,3.746249999999975,1.9888392857142858,1.7887499999999932,1.3453340923923234
11,22-2,37,SPEAKER_00,disengaged,1,1,0,1,0.3346875,0.33465624999996635,0.33465624999996635,0.33465624999996635,0.33465624999996635,0.33465624999996635,0.0
11,22-2,38,SPEAKER_00,engaged,3,3,0,3,3.0725,3.072499999999991,0.16874999999998863,2.1748642500000415,1.0241666666666636,0.7288857499999608,0.8451890166599678
11,22-2,39,SPEAKER_00,disengaged,3,3,1,2,0.2724375,0.2724267500000792,0.033749999999997726,0.1711767500000292,0.09080891666669307,0.0675000000000523,0.05847510639022438
11,22-2,39,SPEAKER_02,disengaged,2,1,1,0,0.016875,0.016875000000084128,0.016875000000084128,0.016875000000084128,0.016875000000084128,0.016875000000084128,0.0
11,22-2,40,SPEAKER_01,engaged,6,7,0,7,12.9578125,12.957781250000096,0.06528124999999818,5.197499999999991,1.8511116071428708,1.0968749999999545,1.6611530469142848
11,22-2,40,SPEAKER_02,engaged,2,2,0,2,0.54,0.5400000000000773,0.13500000000004775,0.40500000000002956,0.27000000000003865,0.27000000000003865,0.1349999999999909
11,22-2,41,SPEAKER_01,disengaged,1,1,0,1,1.1333125,1.1333339999999907,1.1333339999999907,1.1333339999999907,1.1333339999999907,1.1333339999999907,0.0
11,22-2,42,SPEAKER_01,engaged,1,1,0,1,0.7,0.6999999999999318,0.6999999999999318,0.6999999999999318,0.6999999999999318,0.6999999999999318,0.0
11,22-2,43,SPEAKER_01,disengaged,1,2,0,2,2.0448125,2.0447920000000295,0.448260750000145,1.5965312499998845,1.0223960000000147,1.0223960000000147,0.5741352499998698
11,22-2,44,SPEAKER_01,engaged,2,2,0,2,4.2379375,4.237916999999925,0.39513575000000856,3.8427812499999163,2.1189584999999624,2.1189584999999624,1.7238227499999539
11,22-2,45,SPEAKER_01,disengaged,1,1,0,1,1.4666875,1.4666670000000295,1.4666670000000295,1.4666670000000295,1.4666670000000295,1.4666670000000295,0.0
11,22-2,46,SPEAKER_01,engaged,1,1,0,1,1.5666875,1.5666669999999385,1.5666669999999385,1.5666669999999385,1.5666669999999385,1.5666669999999385,0.0
11,22-2,47,SPEAKER_01,disengaged,2,2,1,1,1.4445,1.4445107500000631,0.016875000000027285,1.4276357500000358,0.7222553750000316,0.7222553750000316,0.7053803750000043
11,22-2,47,SPEAKER_00,disengaged,2,2,0,2,2.7381875,2.738198249999982,0.9618749999999636,1.7763232500000186,1.369099124999991,1.369099124999991,0.40722412500002747
11,22-2,48,SPEAKER_00,engaged,6,6,0,6,5.9696875,5.969718749999856,0.2868750000000091,2.041874999999891,0.994953124999976,0.630796875000101,0.7531138687260384
11,22-2,48,SPEAKER_01,engaged,2,2,0,2,2.1881875,2.1881982500000277,0.6525732500000458,1.5356249999999818,1.0940991250000138,1.0940991250000138,0.441525874999968
11,22-2,49,SPEAKER_01,disengaged,2,2,0,2,5.180625,5.180625000000191,1.6934687500001928,3.487156249999998,2.5903125000000955,2.5903125000000955,0.8968437499999027
11,22-2,50,SPEAKER_01,engaged,1,1,0,1,3.0,3.0,3.0,3.0,3.0,3.0,0.0
11,22-2,51,SPEAKER_01,disengaged,2,1,0,1,2.3224375,2.3224267500000906,2.3224267500000906,2.3224267500000906,2.3224267500000906,2.3224267500000906,0.0
11,22-2,51,SPEAKER_00,disengaged,1,1,1,0,0.016875,0.016875000000027285,0.016875000000027285,0.016875000000027285,0.016875000000027285,0.016875000000027285,0.0
11,22-2,52,SPEAKER_00,engaged,2,2,1,1,0.7871875,0.7872187500001928,0.010968750000074579,0.7762500000001182,0.3936093750000964,0.3936093750000964,0.38264062500002183
11,22-2,52,SPEAKER_01,engaged,1,1,0,1,0.16875,0.16875000000004547,0.16875000000004547,0.16875000000004547,0.16875000000004547,0.16875000000004547,0.0
11,22-2,53,SPEAKER_01,disengaged,2,2,0,2,2.615625,2.615624999999909,0.9618749999999636,1.6537499999999454,1.3078124999999545,1.3078124999999545,0.3459374999999909
11,22-2,54,SPEAKER_01,engaged,1,1,0,1,0.6246875,0.6246562500000437,0.6246562500000437,0.6246562500000437,0.6246562500000437,0.6246562500000437,0.0
11,22-2,55,SPEAKER_01,disengaged,4,4,0,4,8.9698125,8.969791999999757,0.18576074999998582,3.3918749999998,2.242447999999939,2.6960781249999854,1.248255318042746
11,22-2,56,SPEAKER_01,engaged,1,1,0,1,0.092625,0.09263574999999946,0.09263574999999946,0.09263574999999946,0.09263574999999946,0.09263574999999946,0.0
11,22-2,58,SPEAKER_02,engaged,1,1,0,1,0.64125,0.6412499999999,0.6412499999999,0.6412499999999,0.6412499999999,0.6412499999999,0.0
11,22-2,60,SPEAKER_00,engaged,1,1,0,1,0.556875,0.5568749999999909,0.5568749999999909,0.5568749999999909,0.5568749999999909,0.5568749999999909,0.0
11,22-2,60,SPEAKER_01,engaged,2,2,0,2,3.133,3.132989250000037,0.3317392500000551,2.801249999999982,1.5664946250000185,1.5664946250000185,1.2347553749999634
11,22-2,61,SPEAKER_01,disengaged,3,4,0,4,7.429375,7.429374999999595,1.483198249999873,2.193749999999909,1.8573437499998988,1.8762133749999066,0.324816741943624
11,22-2,62,SPEAKER_01,engaged,1,1,0,1,1.5715625,1.5715937500001473,1.5715937500001473,1.5715937500001473,1.5715937500001473,1.5715937500001473,0.0
11,22-2,63,SPEAKER_01,disengaged,6,7,0,7,14.5555,14.555489250000392,0.6842392500000187,3.628125000000182,2.079355607142913,2.0418750000001182,0.8201833017725726
11,22-2,64,SPEAKER_01,engaged,3,3,0,3,8.1891875,8.189165999999659,0.28361424999980045,5.669999999999845,2.7297219999998865,2.2355517500000133,2.2265730078515413
11,22-2,65,SPEAKER_01,disengaged,9,8,1,7,13.0143125,13.014301750000072,0.03375000000005457,3.8306250000000546,1.626787718750009,1.400624999999991,1.239751194436791
11,22-2,65,SPEAKER_00,disengaged,3,3,2,1,0.4725,0.47250000000008185,0.016875000000027285,0.421875,0.15750000000002728,0.03375000000005457,0.1870682529185349
11,22-2,66,SPEAKER_00,engaged,3,1,0,1,0.54,0.5399999999999636,0.5399999999999636,0.5399999999999636,0.5399999999999636,0.5399999999999636,0.0
11,22-2,66,SPEAKER_01,engaged,1,2,0,2,0.590625,0.5906249999998181,0.1518750000000182,0.4387499999997999,0.29531249999990905,0.29531249999990905,0.14343749999989086
11,22-2,66,SPEAKER_02,engaged,3,3,0,3,3.695625,3.6956250000000637,0.8099999999999454,1.9237499999999272,1.2318750000000211,0.961875000000191,0.49314282287177963
11,22-2,67,SPEAKER_00,disengaged,1,1,0,1,0.8805,0.8804892499999823,0.8804892499999823,0.8804892499999823,0.8804892499999823,0.8804892499999823,0.0
11,22-2,68,SPEAKER_00,engaged,8,9,0,9,7.1488125,7.148823250000191,0.10124999999993634,3.661875000000009,0.7943136944444658,0.48937500000010914,1.0366244306429608
11,22-2,68,SPEAKER_02,engaged,4,3,0,3,3.40875,3.4087500000000546,0.3712500000001455,2.4299999999998363,1.1362500000000182,0.6075000000000728,0.9198895993540522
11,22-2,69,SPEAKER_00,disengaged,1,1,0,1,0.8840625,0.8840937500001473,0.8840937500001473,0.8840937500001473,0.8840937500001473,0.8840937500001473,0.0
11,22-2,70,SPEAKER_00,engaged,3,4,0,4,11.23875,11.23875000000021,1.8731250000000728,4.083750000000009,2.8096875000000523,2.6409375000000637,0.8022727116798964
11,22-2,70,SPEAKER_02,engaged,2,1,0,1,0.91125,0.9112500000001091,0.9112500000001091,0.9112500000001091,0.9112500000001091,0.9112500000001091,0.0
11,22-2,71,SPEAKER_00,disengaged,1,1,0,1,1.31625,1.3162500000000819,1.3162500000000819,1.3162500000000819,1.3162500000000819,1.3162500000000819,0.0
11,22-2,72,SPEAKER_00,engaged,13,14,1,13,19.490625,19.49062499999991,0.03375000000005457,5.028749999999945,1.3921874999999935,0.8353124999999864,1.4156584817468945
11,22-2,72,SPEAKER_02,engaged,4,3,0,3,4.505625,4.5056250000002365,0.2699999999999818,3.206250000000182,1.501875000000079,1.0293750000000728,1.2444096868596768
11,22-2,76,SPEAKER_01,engaged,2,2,1,1,0.3003125,0.30028124999989814,0.013406249999889042,0.2868750000000091,0.15014062499994907,0.15014062499994907,0.13673437500006003
11,22-2,77,SPEAKER_01,disengaged,2,2,0,2,1.9160625,1.9160420000000613,0.66340624999998,1.2526357500000813,0.9580210000000307,0.9580210000000307,0.29461475000005066
11,22-2,78,SPEAKER_01,engaged,3,3,1,2,1.1608125,1.1608339999999089,0.016875000000027285,1.0245107499999904,0.3869446666666363,0.11944824999989123,0.45276793236466345
11,22-2,79,SPEAKER_01,disengaged,1,1,0,1,0.9584375,0.9584062500000528,0.9584062500000528,0.9584062500000528,0.9584062500000528,0.9584062500000528,0.0
11,22-2,80,SPEAKER_01,engaged,7,7,0,7,17.537,17.537010750000377,0.08826075000013134,6.058125000000018,2.505287250000054,1.7887500000001637,2.225322956895454
11,22-2,80,SPEAKER_00,engaged,4,4,0,4,2.514375,2.5143749999997453,0.05062499999985448,0.9112499999998818,0.6285937499999363,0.7762500000000045,0.3415624642612434
11,22-2,81,SPEAKER_01,disengaged,2,2,0,2,2.1690625,2.169031249999989,0.4477812499999345,1.7212500000000546,1.0845156249999945,1.0845156249999945,0.63673437500006
11,22-2,82,SPEAKER_01,engaged,4,5,1,4,8.091375,8.091385749999972,0.03375000000005457,3.088124999999991,1.6182771499999944,1.527010750000045,1.243844636112566
11,22-2,82,SPEAKER_02,engaged,2,1,0,1,0.50625,0.506249999999909,0.506249999999909,0.506249999999909,0.506249999999909,0.506249999999909,0.0
11,22-2,82,SPEAKER_00,engaged,1,1,0,1,0.1015625,0.10153124999987995,0.10153124999987995,0.10153124999987995,0.10153124999987995,0.10153124999987995,0.0
11,22-2,83,SPEAKER_00,disengaged,1,1,0,1,0.405125,0.40513574999999946,0.40513574999999946,0.40513574999999946,0.40513574999999946,0.40513574999999946,0.0
11,22-2,86,SPEAKER_01,engaged,2,2,0,2,1.6875,1.6875,0.7087500000000091,0.9787499999999909,0.84375,0.84375,0.1349999999999909
11,22-2,87,SPEAKER_01,disengaged,1,1,0,1,1.198125,1.1981250000001182,1.1981250000001182,1.1981250000001182,1.1981250000001182,1.1981250000001182,0.0
11,22-2,88,SPEAKER_01,engaged,8,8,0,8,13.659875,13.659864249999941,0.20249999999998636,3.644999999999982,1.7074830312499927,1.7549999999998818,1.1473079447905967
11,22-2,88,SPEAKER_02,engaged,8,7,0,7,11.84625,11.846250000000055,0.2868750000000091,3.644999999999982,1.6923214285714363,1.096875000000182,1.1949363829022874
11,22-2,89,SPEAKER_01,disengaged,2,4,0,4,3.7218125,3.721801750000054,0.06749999999999545,2.0924999999999727,0.9304504375000135,0.780900875000043,0.7931987278146625
11,22-2,90,SPEAKER_01,engaged,1,1,0,1,5.1215625,5.121531249999975,5.121531249999975,5.121531249999975,5.121531249999975,5.121531249999975,0.0
11,22-2,91,SPEAKER_01,disengaged,2,2,0,2,2.82625,2.8262500000000728,1.2407607500000495,1.5854892500000233,1.4131250000000364,1.4131250000000364,0.1723642499999869
11,22-2,92,SPEAKER_01,engaged,4,4,0,4,4.657125,4.657083000000057,0.31903125000008004,2.2106249999999363,1.1642707500000142,1.0637133750000203,0.739334363907767
11,22-2,92,SPEAKER_02,engaged,3,3,1,2,3.358125,3.3581250000000864,0.03375000000005457,2.716874999999959,1.1193750000000289,0.6075000000000728,1.1536325102691463
11,22-2,93,SPEAKER_01,disengaged,1,1,0,1,1.7333125,1.7333340000000135,1.7333340000000135,1.7333340000000135,1.7333340000000135,1.7333340000000135,0.0
11,22-2,94,SPEAKER_01,engaged,3,4,0,4,6.5209375,6.5209687500000655,0.5062500000000227,3.223124999999982,1.6302421875000164,1.3957968750000305,1.0544935516984841
11,22-2,95,SPEAKER_01,disengaged,1,1,0,1,2.754875,2.7548642499999687,2.7548642499999687,2.7548642499999687,2.7548642499999687,2.7548642499999687,0.0
11,22-2,96,SPEAKER_01,engaged,1,1,0,1,0.2661875,0.26617674999999963,0.26617674999999963,0.26617674999999963,0.26617674999999963,0.26617674999999963,0.0
11,22-2,97,SPEAKER_00,disengaged,1,1,0,1,0.74175,0.7417392500000233,0.7417392500000233,0.7417392500000233,0.7417392500000233,0.7417392500000233,0.0
11,22-2,98,SPEAKER_00,engaged,2,2,1,1,0.0686875,0.06867675000000872,0.016875000000027285,0.05180174999998144,0.03433837500000436,0.03433837500000436,0.017463374999977077
11,22-2,98,SPEAKER_02,engaged,2,2,2,0,0.050625,0.050625000000081855,0.016875000000027285,0.03375000000005457,0.025312500000040927,0.025312500000040927,0.008437500000013642
11,22-2,98,SPEAKER_01,engaged,1,1,0,1,0.759375,0.7593749999999773,0.7593749999999773,0.7593749999999773,0.7593749999999773,0.7593749999999773,0.0
11,22-2,99,SPEAKER_00,disengaged,1,1,0,1,0.77625,0.7762499999998909,0.7762499999998909,0.7762499999998909,0.7762499999998909,0.7762499999998909,0.0
11,22-2,100,SPEAKER_02,engaged,2,2,0,2,1.31625,1.3162499999999682,0.38812499999994543,0.9281250000000227,0.6581249999999841,0.6581249999999841,0.27000000000003865
11,22-2,100,SPEAKER_01,engaged,1,1,0,1,2.1696875,2.1696562500000027,2.1696562500000027,2.1696562500000027,2.1696562500000027,2.1696562500000027,0.0
11,22-2,101,SPEAKER_01,disengaged,1,1,0,1,0.5333125,0.533333999999968,0.533333999999968,0.533333999999968,0.533333999999968,0.533333999999968,0.0
11,22-2,102,SPEAKER_01,engaged,3,3,0,3,4.2840625,4.284093750000011,0.6918749999999818,2.4468749999999773,1.4280312500000036,1.1453437500000518,0.7438370865506161
11,22-2,102,SPEAKER_00,engaged,1,1,0,1,1.1338125,1.1338232500000913,1.1338232500000913,1.1338232500000913,1.1338232500000913,1.1338232500000913,0.0
11,22-2,103,SPEAKER_00,disengaged,5,5,0,5,3.1865625,3.18659375000027,0.3712500000001455,1.080000000000041,0.637318750000054,0.6215937499999882,0.24044185920141994
11,22-2,104,SPEAKER_00,engaged,6,6,0,6,4.708125,4.7081249999999955,0.08437500000013642,2.6324999999998226,0.7846874999999992,0.43874999999997044,0.8816413692120553
11,22-2,104,SPEAKER_02,engaged,1,1,0,1,0.2025,0.20249999999998636,0.20249999999998636,0.20249999999998636,0.20249999999998636,0.20249999999998636,0.0
11,22-2,104,SPEAKER_01,engaged,2,2,2,0,0.03375,0.03374999999994088,0.01687499999979991,0.01687500000014097,0.01687499999997044,0.01687499999997044,1.7053025658242404e-13
11,22-2,105,SPEAKER_00,disengaged,1,1,1,0,0.016875,0.016875000000027285,0.016875000000027285,0.016875000000027285,0.016875000000027285,0.016875000000027285,0.0
11,22-2,105,SPEAKER_01,disengaged,1,1,0,1,3.2331875,3.2331982499999867,3.2331982499999867,3.2331982499999867,3.2331982499999867,3.2331982499999867,0.0
11,22-2,106,SPEAKER_01,engaged,2,2,0,2,5.345625,5.345625000000041,2.3177812500000528,3.027843749999988,2.6728125000000205,2.6728125000000205,0.3550312499999677
11,22-2,107,SPEAKER_01,disengaged,1,1,0,1,1.6,1.6000000000000227,1.6000000000000227,1.6000000000000227,1.6000000000000227,1.6000000000000227,0.0
11,22-2,108,SPEAKER_01,engaged,1,1,0,1,2.2666875,2.2666659999999865,2.2666659999999865,2.2666659999999865,2.2666659999999865,2.2666659999999865,0.0
11,22-2,109,SPEAKER_01,disengaged,1,1,0,1,1.3,1.2999999999999545,1.2999999999999545,1.2999999999999545,1.2999999999999545,1.2999999999999545,0.0
11,22-2,110,SPEAKER_01,engaged,4,4,0,4,5.3253125,5.3253437500001155,0.5399999999998499,1.8322187500000382,1.3313359375000289,1.4765625000001137,0.5057357850352833
11,22-2,111,SPEAKER_01,disengaged,1,1,0,1,1.370875,1.3709062499997344,1.3709062499997344,1.3709062499997344,1.3709062499997344,1.3709062499997344,0.0
11,22-2,112,SPEAKER_01,engaged,2,2,0,2,4.87325,4.8732607500000995,1.8731250000000728,3.0001357500000267,2.4366303750000498,2.4366303750000498,0.563505374999977
11,22-2,113,SPEAKER_01,disengaged,1,2,0,2,1.51875,1.5187499999999545,0.5062500000001364,1.012499999999818,0.7593749999999773,0.7593749999999773,0.25312499999984084
11,22-2,114,SPEAKER_01,engaged,4,4,0,4,5.4413125,5.441323250000096,0.08437500000013642,2.9025000000001455,1.360330812500024,1.227224124999907,1.076460980495529
11,22-2,114,SPEAKER_00,engaged,17,16,5,11,10.53,10.530000000000427,0.01687499999979991,2.2274999999999636,0.6581250000000267,0.5737500000000182,0.6547086810415745
11,22-2,114,SPEAKER_02,engaged,6,5,0,5,5.0625,5.062500000000227,0.3037500000000364,2.2106249999999363,1.0125000000000455,0.8775000000002819,0.6831353498758008
11,22-2,115,SPEAKER_01,disengaged,3,3,0,3,8.4076875,8.40770799999973,1.9840937500002838,4.061114249999719,2.8025693333332433,2.362499999999727,0.9032346697508644
11,22-2,116,SPEAKER_01,engaged,6,6,0,6,11.240875,11.240833000000293,0.08028124999987085,3.1556250000001,1.8734721666667156,1.9828125000000227,1.1876376111981597
11,22-2,117,SPEAKER_01,disengaged,9,9,0,9,12.036375,12.036385750000136,0.20249999999987267,2.396250000000009,1.3373761944444595,1.5693750000000364,0.645888843945803
11,22-2,117,SPEAKER_02,disengaged,9,9,0,9,8.319375,8.319375000000491,0.10124999999993634,2.7675000000001546,0.9243750000000546,0.5231250000001637,0.8598628160933909
11,22-2,117,SPEAKER_00,disengaged,4,4,1,3,10.580625,10.5806249999996,0.016875000000027285,4.944375000000036,2.6451562499999,2.809687499999768,1.9364522053370554
