,precision,recall,f1-score,support
disengaged,0.5555555555555556,0.45454545454545453,0.5,11.0
engaged,0.7272727272727273,0.8,0.7619047619047619,20.0
accuracy,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096
macro avg,0.6414141414141414,0.6272727272727273,0.6309523809523809,31.0
weighted avg,0.6663408276311502,0.6774193548387096,0.6689708141321045,31.0
