,precision,recall,f1-score,support
disengaged,0.42857142857142855,0.2727272727272727,0.3333333333333333,11.0
engaged,0.6666666666666666,0.8,0.7272727272727273,20.0
accuracy,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516
macro avg,0.5476190476190476,0.5363636363636364,0.5303030303030303,31.0
weighted avg,0.5821812596006144,0.6129032258064516,0.5874877810361682,31.0
