,precision,recall,f1-score,support
disengaged,0.4857142857142857,1.0,0.6538461538461539,34.0
engaged,1.0,0.02702702702702703,0.05263157894736842,37.0
accuracy,0.49295774647887325,0.49295774647887325,0.49295774647887325,0.49295774647887325
macro avg,0.7428571428571429,0.5135135135135135,0.35323886639676116,71.0
weighted avg,0.7537223340040241,0.49295774647887325,0.34053715002566,71.0
