,precision,recall,f1-score,support
disengaged,0.5416666666666666,0.4482758620689655,0.49056603773584906,29.0
engaged,0.5294117647058824,0.6206896551724138,0.5714285714285714,29.0
accuracy,0.5344827586206896,0.5344827586206896,0.5344827586206896,0.5344827586206896
macro avg,0.5355392156862745,0.5344827586206897,0.5309973045822103,58.0
weighted avg,0.5355392156862745,0.5344827586206896,0.5309973045822102,58.0
