,precision,recall,f1-score,support
disengaged,0.3333333333333333,0.125,0.18181818181818182,8.0
engaged,0.5333333333333333,0.8,0.64,10.0
accuracy,0.5,0.5,0.5,0.5
macro avg,0.43333333333333335,0.4625,0.4109090909090909,18.0
weighted avg,0.4444444444444444,0.5,0.4363636363636364,18.0
