,precision,recall,f1-score,support
disengaged,0.4117647058823529,0.5384615384615384,0.4666666666666667,13.0
engaged,0.7272727272727273,0.6153846153846154,0.6666666666666666,26.0
accuracy,0.5897435897435898,0.5897435897435898,0.5897435897435898,0.5897435897435898
macro avg,0.5695187165775402,0.5769230769230769,0.5666666666666667,39.0
weighted avg,0.6221033868092691,0.5897435897435898,0.6,39.0
