,precision,recall,f1-score,support
disengaged,0.48717948717948717,0.4523809523809524,0.4691358024691358,42.0
engaged,0.5892857142857143,0.6226415094339622,0.6055045871559633,53.0
accuracy,0.5473684210526316,0.5473684210526316,0.5473684210526316,0.5473684210526316
macro avg,0.5382326007326007,0.5375112309074573,0.5373201948125496,95.0
weighted avg,0.544144013880856,0.5473684210526316,0.5452152297154711,95.0
