,precision,recall,f1-score,support
disengaged,0.56,0.4827586206896552,0.5185185185185185,29.0
engaged,0.5454545454545454,0.6206896551724138,0.5806451612903226,29.0
accuracy,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.5517241379310345
macro avg,0.5527272727272727,0.5517241379310345,0.5495818399044206,58.0
weighted avg,0.5527272727272728,0.5517241379310345,0.5495818399044206,58.0
