,precision,recall,f1-score,support
disengaged,0.5531914893617021,0.5591397849462365,0.5561497326203209,93.0
engaged,0.5494505494505495,0.5434782608695652,0.546448087431694,92.0
accuracy,0.5513513513513514,0.5513513513513514,0.5513513513513514,0.5513513513513514
macro avg,0.5513210194061258,0.5513090229079008,0.5512989100260075,185.0
weighted avg,0.5513311300545343,0.5513513513513514,0.5513251306886794,185.0
