,precision,recall,f1-score,support
disengaged,0.6190476190476191,0.4482758620689655,0.52,29.0
engaged,0.5675675675675675,0.7241379310344828,0.6363636363636364,29.0
accuracy,0.5862068965517241,0.5862068965517241,0.5862068965517241,0.5862068965517241
macro avg,0.5933075933075933,0.5862068965517242,0.5781818181818181,58.0
weighted avg,0.5933075933075934,0.5862068965517241,0.5781818181818181,58.0
