speaker,speech_start,speech_end
SPEAKER_01,1.66784375,2.68034375
SPEAKER_01,6.32534375,7.101593750000001
SPEAKER_00,7.21971875,10.341593750000001
SPEAKER_00,10.594718750000002,13.058468750000003
SPEAKER_00,16.180343750000002,27.18284375
SPEAKER_00,27.65534375,30.70971875
SPEAKER_00,54.63846875,55.24596875
SPEAKER_00,55.617218750000006,57.37221875
SPEAKER_00,57.861593750000004,61.000343750000006
SPEAKER_00,61.40534375,63.109718750000006
SPEAKER_00,63.48096875,67.14284375
SPEAKER_00,67.63221875,70.70346875
SPEAKER_00,72.61034375,74.26409375
SPEAKER_00,74.60159375,75.44534375
SPEAKER_00,76.30596875,79.02284375
SPEAKER_00,79.41096875000001,81.55409375
SPEAKER_00,82.00971875,85.13159375000001
SPEAKER_00,94.91909375,98.27721875
SPEAKER_01,96.43784375,96.72471875000001
SPEAKER_00,98.66534375,100.48784375000001
SPEAKER_00,100.85909375,105.17909375
SPEAKER_00,105.80346875000001,107.77784375
SPEAKER_00,108.36846875,110.86596875000001
SPEAKER_00,115.47284375000001,116.16471875
SPEAKER_00,116.56971875,117.76784375000001
SPEAKER_00,118.59471875000001,120.67034375
SPEAKER_00,121.02471875,122.35784375
SPEAKER_00,122.56034375,124.92284375000001
SPEAKER_00,125.41221875000001,128.56784375
SPEAKER_00,130.25534375,130.99784375000002
SPEAKER_00,131.36909375000002,133.09034375000002
SPEAKER_00,133.56284375,135.60471875000002
SPEAKER_00,136.17846875,139.60409375
SPEAKER_00,139.94159375,142.64159375
SPEAKER_00,143.33346875,146.38784375
SPEAKER_02,147.46784375000001,149.02034375000002
SPEAKER_02,150.30284375000002,150.50534375
SPEAKER_02,153.00284375,154.94346875000002
SPEAKER_00,172.64534375000002,174.58596875
SPEAKER_00,175.80096875,178.45034375
SPEAKER_00,178.65284375000002,183.44534375
SPEAKER_00,184.01909375000002,187.12409375000001
SPEAKER_00,190.33034375000003,191.00534375
SPEAKER_00,191.30909375000002,193.23284375
SPEAKER_00,193.62096875,195.89909375000002
SPEAKER_00,196.25346875000002,203.18909375
SPEAKER_00,203.74596875,206.91846875000002
SPEAKER_01,223.01721875,223.03409375
SPEAKER_00,239.25096875000003,240.83721875
SPEAKER_00,242.44034375,245.59596875000003
SPEAKER_00,246.05159375000002,247.92471875
SPEAKER_00,248.24534375000002,250.13534375
SPEAKER_00,250.60784375000003,253.69596875000002
SPEAKER_00,259.21409375,261.15471875000003
SPEAKER_00,262.35284375000003,264.66471875
SPEAKER_00,265.05284375,266.36909375
SPEAKER_00,266.58846875,268.34346875
SPEAKER_00,269.05221875,272.20784375
SPEAKER_00,273.87846875,275.48159375
SPEAKER_00,276.96659375,279.36284375
SPEAKER_00,279.51471875000004,282.31596875
SPEAKER_00,282.67034375000003,286.07909375
SPEAKER_00,286.33221875000004,292.54221875
SPEAKER_00,292.96409375,296.13659375000003
SPEAKER_02,300.59159375,304.33784375000005
SPEAKER_02,305.87346875000003,307.20659375
SPEAKER_02,307.47659375,310.02471875000003
SPEAKER_00,310.02471875000003,310.81784375
SPEAKER_00,311.81346875,312.43784375
SPEAKER_00,312.82596875,314.59784375000004
SPEAKER_00,315.13784375,317.90534375000004
SPEAKER_00,318.36096875000004,320.58846875
SPEAKER_00,320.99346875000003,324.09846875
SPEAKER_00,325.58346875,325.60034375000004
SPEAKER_02,325.60034375000004,325.87034375
SPEAKER_00,325.87034375,325.97159375
SPEAKER_02,325.97159375,326.19096875
SPEAKER_02,327.38909375000003,330.37596875
SPEAKER_02,332.97471875,335.03346875
SPEAKER_00,335.03346875,335.53971875
SPEAKER_00,338.40846875,340.28159375
SPEAKER_00,340.68659375000004,342.15471875000003
SPEAKER_00,342.61034375,343.21784375000004
SPEAKER_00,343.74096875000004,347.03159375
SPEAKER_00,347.25096875,348.04409375
SPEAKER_00,351.08159375,353.08971875000003
SPEAKER_02,353.93346875000003,356.02596875
SPEAKER_00,356.02596875,357.44346875
SPEAKER_00,358.01721875000004,358.64159375
SPEAKER_02,359.19846875,359.21534375000005
SPEAKER_00,359.21534375000005,359.24909375000004
SPEAKER_02,359.24909375000004,359.83971875000003
SPEAKER_02,360.22784375000003,360.24471875
SPEAKER_00,360.24471875,360.70034375
SPEAKER_00,361.69596875,363.24846875000003
SPEAKER_02,363.95721875000004,368.27721875000003
SPEAKER_02,368.90159375,370.50471875000005
SPEAKER_00,383.26221875000005,385.20284375
SPEAKER_02,385.99596875000003,395.24346875000003
SPEAKER_00,405.31784375,406.87034375
SPEAKER_02,409.33409375,410.16096875000005
SPEAKER_00,409.95846875,412.75971875000005
SPEAKER_02,410.17784375,410.19471875000005
SPEAKER_02,412.99596875000003,417.78846875000005
SPEAKER_02,433.71846875000006,434.71409375
SPEAKER_02,439.08471875000004,439.60784375000003
SPEAKER_02,440.58659375,442.45971875000004
SPEAKER_01,442.76346875,443.38784375
SPEAKER_02,443.60721875,444.97409375
SPEAKER_01,445.48034375000003,446.62784375
SPEAKER_02,447.96096875,449.78346875000005
SPEAKER_02,451.16721875,452.82096875
SPEAKER_01,453.47909375,454.15409375
SPEAKER_02,455.35221875,458.20409375
SPEAKER_02,464.61659375000005,466.21971875
SPEAKER_01,468.07596875,468.73409375000006
