Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1
16,16,0.2,0.001,0.0,0.6644927536231885,0.7131863750284804,0.8823529411764707,0.7872661641596173
16,16,0.2,0.001,0.0001,0.6811594202898551,0.724182615629984,0.8941176470588236,0.7958098811757348
16,16,0.2,0.0005,0.0,0.6398550724637682,0.597121212121212,0.7529411764705882,0.6650913577742846
16,16,0.2,0.0005,0.0001,0.6728260869565217,0.712670807453416,0.9058823529411765,0.7971408250355619
16,16,0.3,0.001,0.0,0.7315217391304347,0.7374401913875598,0.9764705882352942,0.838586616635397
16,16,0.3,0.001,0.0001,0.7061594202898551,0.7254177934955968,0.9529411764705882,0.8222201375859912
16,16,0.3,0.0005,0.0,0.7061594202898551,0.7240165631469979,0.9529411764705882,0.8217642160774382
16,16,0.3,0.0005,0.0001,0.7235507246376811,0.7361746758199847,0.9647058823529411,0.8336314363143632
16,16,0.4,0.001,0.0,0.6981884057971015,0.7271836007130125,0.9294117647058823,0.8128536217488872
16,16,0.4,0.001,0.0001,0.7315217391304347,0.7389045736871823,0.9647058823529411,0.8366126855600541
16,16,0.4,0.0005,0.0,0.7405797101449275,0.7366666666666667,1.0,0.8471984179301252
16,16,0.4,0.0005,0.0001,0.7315217391304347,0.7309947299077733,0.9882352941176471,0.8402126328955598
16,16,0.5,0.001,0.0,0.6978260869565217,0.7172705314009662,0.9529411764705882,0.8161324041811847
16,16,0.5,0.001,0.0001,0.6811594202898551,0.7255339435545386,0.8941176470588236,0.7991269318098586
16,16,0.5,0.0005,0.0,0.7315217391304347,0.7347826086956522,0.9764705882352942,0.8384615384615384
16,16,0.5,0.0005,0.0001,0.7152173913043479,0.7232683982683984,0.9764705882352942,0.8303544978769626
16,32,0.2,0.001,0.0,0.7068840579710145,0.7292007191892775,0.9411764705882353,0.8203565825131935
16,32,0.2,0.001,0.0001,0.7239130434782608,0.7491316526610644,0.9294117647058823,0.826327014169648
16,32,0.2,0.0005,0.0,0.6815217391304348,0.7281329923273658,0.8823529411764707,0.7955007949125597
16,32,0.2,0.0005,0.0001,0.6815217391304348,0.7319985569985571,0.8823529411764707,0.7975945492248445
16,32,0.3,0.001,0.0,0.7228260869565217,0.7345087025865057,0.9647058823529413,0.8324765478424014
16,32,0.3,0.001,0.0001,0.7065217391304348,0.7354049445865304,0.9294117647058824,0.8176214665167318
16,32,0.3,0.0005,0.0,0.7065217391304348,0.7196969696969697,0.9647058823529411,0.824015009380863
16,32,0.3,0.0005,0.0001,0.7061594202898551,0.7258454106280194,0.9529411764705882,0.8217073170731707
16,32,0.4,0.001,0.0,0.7065217391304348,0.715909090909091,0.9764705882352942,0.8257661038148842
16,32,0.4,0.001,0.0001,0.6811594202898551,0.7179280012400217,0.9176470588235294,0.8026409888533275
16,32,0.4,0.0005,0.0,0.6978260869565218,0.7128260869565217,0.9647058823529411,0.8189123269611074
16,32,0.4,0.0005,0.0001,0.7315217391304347,0.7273715415019761,1.0,0.8419199499687305
16,32,0.5,0.001,0.0,0.7144927536231884,0.7272256728778468,0.9647058823529413,0.8285494223363287
16,32,0.5,0.001,0.0001,0.6894927536231885,0.7184610075914424,0.9294117647058823,0.8081734824867045
16,32,0.5,0.0005,0.0,0.7228260869565217,0.7206521739130434,1.0,0.8375609756097561
16,32,0.5,0.0005,0.0001,0.7144927536231884,0.7144927536231884,1.0,0.8334146341463414
16,64,0.2,0.001,0.0,0.6815217391304349,0.7190552584670232,0.9058823529411765,0.7985941133717318
16,64,0.2,0.001,0.0001,0.6894927536231885,0.714891477706123,0.9411764705882353,0.8111090264748801
16,64,0.2,0.0005,0.0,0.6978260869565217,0.7213849841996295,0.9411764705882353,0.8151576094708315
16,64,0.2,0.0005,0.0001,0.6728260869565217,0.709324942791762,0.9176470588235294,0.7987776351447725
16,64,0.3,0.001,0.0,0.6731884057971014,0.7119729907773387,0.9058823529411765,0.7935459662288931
16,64,0.3,0.001,0.0001,0.6981884057971015,0.7270092226613967,0.9294117647058824,0.8115208368866906
16,64,0.3,0.0005,0.0,0.7148550724637681,0.7186758893280633,0.9882352941176471,0.8319199499687304
16,64,0.3,0.0005,0.0001,0.6894927536231885,0.714002557544757,0.9411764705882353,0.8087374461979915
16,64,0.4,0.001,0.0,0.7061594202898551,0.7201945080091534,0.9647058823529411,0.8231165311653117
16,64,0.4,0.001,0.0001,0.7061594202898551,0.72576726342711,0.9529411764705882,0.8205021520803444
16,64,0.4,0.0005,0.0,0.7148550724637681,0.726190476190476,0.9647058823529411,0.8280635923768145
16,64,0.4,0.0005,0.0001,0.7144927536231884,0.7226708074534163,0.9764705882352942,0.8301283697047497
16,64,0.5,0.001,0.0,0.7065217391304348,0.7233333333333333,0.9529411764705882,0.8215202068860605
16,64,0.5,0.001,0.0001,0.6894927536231885,0.7202898550724639,0.9294117647058824,0.807161862527716
16,64,0.5,0.0005,0.0,0.7228260869565217,0.7242753623188405,0.9882352941176471,0.8358536585365854
16,64,0.5,0.0005,0.0001,0.7061594202898551,0.7119565217391305,0.9882352941176471,0.827560975609756
32,16,0.2,0.001,0.0,0.7068840579710145,0.7492857142857142,0.8941176470588236,0.8105905006418486
32,16,0.2,0.001,0.0001,0.6731884057971014,0.7320779220779221,0.8588235294117647,0.788063145957883
32,16,0.2,0.0005,0.0,0.6978260869565217,0.7302371541501976,0.9176470588235294,0.8095571095571096
32,16,0.2,0.0005,0.0001,0.7318840579710145,0.7511229159856162,0.9411764705882353,0.8339301560867671
32,16,0.3,0.001,0.0,0.6231884057971014,0.6946969696969697,0.7647058823529411,0.7054644590169511
32,16,0.3,0.001,0.0001,0.7068840579710145,0.7353292651919655,0.9294117647058824,0.8180565234223771
32,16,0.3,0.0005,0.0,0.6981884057971015,0.7251803751803753,0.9294117647058823,0.812532456845679
32,16,0.3,0.0005,0.0001,0.6644927536231885,0.7109558316080056,0.8941176470588236,0.7902145607922245
