,precision,recall,f1-score,support
disengaged,0.4,0.2,0.26666666666666666,20.0
engaged,0.6363636363636364,0.8235294117647058,0.717948717948718,34.0
accuracy,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5925925925925926
macro avg,0.5181818181818182,0.5117647058823529,0.49230769230769234,54.0
weighted avg,0.5488215488215489,0.5925925925925926,0.5508072174738841,54.0
