,precision,recall,f1-score,support
disengaged,0.0,0.0,0.0,13.0
engaged,0.5806451612903226,0.9473684210526315,0.72,19.0
accuracy,0.5625,0.5625,0.5625,0.5625
macro avg,0.2903225806451613,0.47368421052631576,0.36,32.0
weighted avg,0.34475806451612906,0.5625,0.4275,32.0
