,precision,recall,f1-score,support
disengaged,0.5357142857142857,0.5172413793103449,0.5263157894736842,29.0
engaged,0.5333333333333333,0.5517241379310345,0.5423728813559322,29.0
accuracy,0.5344827586206896,0.5344827586206896,0.5344827586206896,0.5344827586206896
macro avg,0.5345238095238095,0.5344827586206897,0.5343443354148082,58.0
weighted avg,0.5345238095238095,0.5344827586206896,0.5343443354148082,58.0
