,precision,recall,f1-score,support
disengaged,0.5526315789473685,0.5,0.525,42.0
engaged,0.6379310344827587,0.6851851851851852,0.6607142857142857,54.0
accuracy,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.6041666666666666
macro avg,0.5952813067150635,0.5925925925925926,0.5928571428571429,96.0
weighted avg,0.6006125226860255,0.6041666666666666,0.6013392857142857,96.0
