,precision,recall,f1-score,support
disengaged,0.42857142857142855,0.2727272727272727,0.3333333333333333,11.0
engaged,0.5294117647058824,0.6923076923076923,0.6,13.0
accuracy,0.5,0.5,0.5,0.5
macro avg,0.4789915966386554,0.4825174825174825,0.4666666666666667,24.0
weighted avg,0.48319327731092443,0.5,0.4777777777777778,24.0
