Participant,Best Hidden1,Best Hidden2,Best Dropout,Best LearningRate,Best WeightDecay,Accuracy Mean,Accuracy Std,Disengaged Precision Mean,Disengaged Precision Std,Disengaged Recall Mean,Disengaged Recall Std,Disengaged F1 Mean,Disengaged F1 Std,Engaged Precision Mean,Engaged Precision Std,Engaged Recall Mean,Engaged Recall Std,Engaged F1 Mean,Engaged F1 Std,AUROC Mean,AUROC Std,Macro Precision Mean,Macro Precision Std,Macro Recall Mean,Macro Recall Std,Macro F1 Mean,Macro F1 Std,Weighted Precision Mean,Weighted Precision Std,Weighted Recall Mean,Weighted Recall Std,Weighted F1 Mean,Weighted F1 Std
p11,128,16,0.4,0.0005,0.0,0.6845481049562683,0.011914178858135593,0.5648822911980806,0.04076878485092181,0.2946776611694153,0.032448294946454535,0.3851101815049082,0.019524029135817512,0.7116203124897399,0.003836898185823527,0.8822783831826261,0.03306041836631488,0.7875558695898535,0.012487032791423207,0.6565523394110967,0.026800528128213923,0.6382513018439103,0.019823131133697866,0.5884780221760207,0.005668013810527625,0.5863330255473809,0.00730144945776115,0.6622774751679978,0.01296652504602235,0.6845481049562683,0.011914178858135593,0.6521421550157888,0.006193998825282354
p12,16,32,0.2,0.001,0.0001,0.6383362498317404,0.01593782901067837,0.569330046609149,0.08874481626617814,0.15702479338842976,0.04488752269090999,0.24367760547369147,0.05677836260851754,0.6469577382211594,0.010600028560362289,0.9274764789911828,0.023002867320431133,0.7620965648665377,0.01056756109679755,0.6147044826599349,0.029331794962225374,0.6081438924151542,0.048231474349548255,0.5422506361898063,0.019561155758534492,0.5028870851701146,0.030607059350980056,0.6178085485805163,0.03823928172837573,0.6383362498317404,0.01593782901067837,0.5675431065111382,0.024292428417608144
p17,32,16,0.3,0.0005,0.0001,0.6965437220913469,0.022808715802396292,0.6575370429028966,0.08873367687712083,0.28866896156052785,0.030827561096804443,0.40060740339146406,0.04258539601399587,0.7043225171585302,0.011799060714338014,0.9173271889400922,0.024682571415698448,0.7967908242196831,0.01595154998463963,0.6788134295515895,0.045275594103316594,0.6809297800307135,0.0498316775216809,0.6029980752503101,0.02413197175643696,0.5986991138055736,0.028611090242921102,0.6879458035561402,0.03821389196207384,0.6965437220913469,0.022808715802396292,0.6576701636559943,0.024178794629985685
p18,128,64,0.5,0.001,0.0001,0.6533419050680381,0.007820451412265346,0.5931840181237772,0.017181462353968113,0.2908340701444149,0.08255813474151372,0.3843061588872774,0.07034805084549128,0.6686279619627045,0.01632245686254085,0.8761904761904761,0.04039917284406576,0.7577303813867897,0.006187990212751378,0.6541167857259811,0.015051100285786476,0.6309059900432409,0.00916858025812991,0.5835122731674456,0.021602184184726834,0.5710182701370335,0.03283737820784639,0.6399007168532849,0.009590184565627253,0.6533419050680381,0.007820451412265346,0.6155676126967362,0.023852270263004186
p5,64,32,0.2,0.0005,0.0001,0.8295084485407067,0.011010544149041328,0.4583333333333333,0.44292274219727706,0.07248979591836734,0.0870630519245238,0.11933676386506575,0.1359414685691236,0.8317279416858658,0.01292087563312087,0.9939092462502372,0.011337018384394448,0.9055030833774484,0.005485390134374253,0.7184705920188466,0.04160166937581169,0.6450306375095997,0.22643164529931004,0.5331995210843024,0.03910327620647134,0.512419923621257,0.07001161224351944,0.7647270433080995,0.08758834656790584,0.8295084485407067,0.011010544149041328,0.7651895220813288,0.02853330635292479
p7,128,32,0.4,0.001,0.0001,0.7361044939479784,0.009709454321461768,0.40831179005092044,0.22898290150812523,0.11739130434782608,0.07777627747825355,0.17964172994622696,0.11272160226626483,0.7541481784214961,0.012836281988987154,0.9546920129678751,0.01864623450975678,0.8424447097316472,0.004239063362352286,0.6554935032483759,0.0407488448341465,0.5812299842362083,0.12012818140589192,0.5360416586578507,0.030793818953847477,0.5110432198389371,0.05735071007635573,0.6639091940152477,0.06805233531032145,0.7361044939479784,0.009709454321461768,0.6694189312720517,0.030827402399621607
p9,64,32,0.2,0.001,0.0,0.7078651202133303,0.021169963449800905,0.7100361020571417,0.02069839040857798,0.7003795066413663,0.052243270145433805,0.7042376069052899,0.027696056534464653,0.7078879827948955,0.03272826067934781,0.7153601092274435,0.036104568333731685,0.71072398069134,0.01970175400989731,0.7625827021847158,0.022257577661173887,0.7089620424260188,0.021321076125462596,0.7078698079344049,0.021203822811315807,0.7074807937983149,0.02120138388665799,0.708972519641761,0.021341031894231522,0.7078651202133303,0.021169963449800905,0.707483816291509,0.02119500905638698
