,precision,recall,f1-score,support
disengaged,0.6,0.5454545454545454,0.5714285714285714,11.0
engaged,0.6428571428571429,0.6923076923076923,0.6666666666666666,13.0
accuracy,0.625,0.625,0.625,0.625
macro avg,0.6214285714285714,0.6188811188811189,0.6190476190476191,24.0
weighted avg,0.6232142857142857,0.625,0.623015873015873,24.0
