Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Engaged Precision,Engaged Recall,Engaged F1,Disengaged Precision,Disengaged Recall,Disengaged F1,AUROC
16,16,0.2,0.001,0.0,0.6415139751552795,0.5316849816849817,0.28745519713261647,0.325061967021515,0.6667966179579083,0.8689669682305912,0.7480080162757623,0.6798794444536014
16,16,0.2,0.001,0.0001,0.6377639751552795,0.5255671447196871,0.2875064004096262,0.32225817655189715,0.6651774252694086,0.8628234799074269,0.7442262285109849,0.6787799206020635
16,16,0.2,0.0005,0.0,0.6178416149068322,0.4911198874640446,0.22263184843830003,0.2799068122680274,0.6428103553598603,0.8710077845571217,0.7361097029184049,0.6276758721605101
16,16,0.2,0.0005,0.0001,0.6165916149068323,0.48995098039215684,0.21945724526369687,0.2776577945197548,0.6413154999919706,0.8710077845571217,0.7353280167095831,0.6280362557552517
16,16,0.3,0.001,0.0,0.6365295031055901,0.5831680897158149,0.28755760368663597,0.32659487590653347,0.6637007321273574,0.8607616242373238,0.7431873500409629,0.6794216475131076
16,16,0.3,0.001,0.0001,0.6303105590062112,0.4858341658341658,0.28110599078341014,0.3312582222885975,0.6576030399766893,0.8547233326320219,0.7391547854498395,0.6688303040664537
16,16,0.3,0.0005,0.0,0.6203027950310559,0.5838373935432759,0.22611367127496157,0.2811790852253321,0.6433297454914161,0.8730906795707973,0.7373975604431479,0.6341622759291057
16,16,0.3,0.0005,0.0001,0.6190527950310558,0.5814347961406785,0.22611367127496157,0.2801251043109324,0.6428535550152257,0.8710288239006942,0.7361857974758064,0.63409481644654
16,16,0.4,0.001,0.0,0.6328183229813664,0.4986813186813187,0.2874039938556067,0.34342271001309904,0.6591119841351585,0.8547443719755943,0.7408641726106419,0.6673388968553992
16,16,0.4,0.001,0.0001,0.6340683229813664,0.4986113886113886,0.2937532002048131,0.34710730839187576,0.6614400264632008,0.8526825163054912,0.7412022551993885,0.669137593751929
16,16,0.4,0.0005,0.0,0.6203105590062112,0.6103133423180593,0.20030721966205833,0.25289419669864316,0.6396030314320903,0.8894382495266147,0.74063426732928,0.6339654293313443
16,16,0.4,0.0005,0.0001,0.6215605590062111,0.6115013227513229,0.20348182283666155,0.2552519921598869,0.6410137173781317,0.8894382495266147,0.7414069902115363,0.6340467049727077
16,16,0.5,0.001,0.0,0.6402950310559007,0.5226300863822086,0.3381976446492575,0.39685501426713565,0.670222625388336,0.8343151693667157,0.740540231868285,0.6494981744895212
16,16,0.5,0.001,0.0001,0.6390450310559006,0.5241982375293072,0.328673835125448,0.39199960651699106,0.6668576018859247,0.838396802019777,0.7405764290156305,0.6488795229875566
