,precision,recall,f1-score,support
disengaged,0.6666666666666666,0.23529411764705882,0.34782608695652173,17.0
engaged,0.6176470588235294,0.9130434782608695,0.7368421052631579,23.0
accuracy,0.625,0.625,0.625,0.625
macro avg,0.642156862745098,0.5741687979539641,0.5423340961098397,40.0
weighted avg,0.6384803921568627,0.625,0.5715102974828374,40.0
