Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1,AUROC
16,16,0.2,0.001,0.0,0.633196960841613,0.645812115184238,0.6158620689655172,0.6268650657175246,0.6327308759413397
16,16,0.2,0.001,0.0001,0.5684979544126242,0.5637110468305088,0.5611494252873562,0.5572728516694034,0.5855172413793104
16,16,0.2,0.0005,0.0,0.5785505552308591,0.6071488696488696,0.4940229885057471,0.5199498520413668,0.6443598890210067
16,16,0.2,0.0005,0.0001,0.578375219170076,0.5065610859728507,0.43034482758620685,0.45754129928042975,0.587039239001189
16,16,0.3,0.001,0.0,0.5887784921098773,0.5936091909882233,0.5540229885057472,0.5454448647891271,0.6044946492271106
16,16,0.3,0.001,0.0001,0.5717124488603156,0.5674961597542242,0.6919540229885058,0.6154982489000179,0.6339754260800634
16,16,0.3,0.0005,0.0,0.5649327878433664,0.4697957839262187,0.5133333333333333,0.4845168236788483,0.5938961553705906
16,16,0.3,0.0005,0.0001,0.5682641729982467,0.5703214669399319,0.5747126436781609,0.5709784859007584,0.6079746333729688
16,16,0.4,0.001,0.0,0.551490356516657,0.5463095238095238,0.679080459770115,0.5945459447799827,0.5936107808164882
16,16,0.4,0.001,0.0001,0.5786674459380479,0.5913279857397504,0.6317241379310345,0.586708235366642,0.6106856916369402
16,16,0.4,0.0005,0.0,0.5751607247223844,0.4829825347066727,0.5195402298850575,0.49852738532033936,0.5941973840665875
16,16,0.4,0.0005,0.0001,0.5681472822910579,0.5960829307568438,0.554712643678161,0.5605988773494495,0.5895283392786365
16,16,0.5,0.001,0.0,0.57177089421391,0.5857766464162459,0.4995402298850575,0.5324045048182979,0.6127150217994451
16,16,0.5,0.001,0.0001,0.5820572764465225,0.5776880665358378,0.6508045977011494,0.609135758066208,0.6240507332540626
16,16,0.5,0.0005,0.0,0.5994155464640561,0.5943260343260344,0.6370114942528735,0.6069046722402149,0.641553705905668
16,16,0.5,0.0005,0.0001,0.5991817650496787,0.5930313891604213,0.6236781609195402,0.606032116581777,0.64470075307174
16,32,0.2,0.001,0.0,0.6026300409117475,0.601421188630491,0.6574712643678161,0.6226203218036248,0.6565596512088783
