,precision,recall,f1-score,support
disengaged,0.5569620253164557,0.9166666666666666,0.6929133858267716,48.0
engaged,0.7647058823529411,0.2708333333333333,0.4,48.0
accuracy,0.59375,0.59375,0.59375,0.59375
macro avg,0.6608339538346983,0.59375,0.5464566929133858,96.0
weighted avg,0.6608339538346985,0.59375,0.5464566929133858,96.0
