,precision,recall,f1-score,support
disengaged,0.42857142857142855,0.46153846153846156,0.4444444444444444,13.0
engaged,0.7083333333333334,0.68,0.6938775510204082,25.0
accuracy,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.6052631578947368
macro avg,0.5684523809523809,0.5707692307692308,0.5691609977324263,38.0
weighted avg,0.612625313283208,0.6052631578947368,0.6085451724549469,38.0
