CSV Name,DER Mean,DER Median,DER Std,FA Mean,FA Median,FA Std,Missed Mean,Missed Median,Missed Std,Confusion Mean,Confusion Median,Confusion Std,Correct Mean,Correct Median,Correct Std
-overlap_OVERLAP,43.87714285714286,34.99,15.909643146687642,3.7385714285714284,2.245,4.773392370764708,29.28571428571428,25.924999999999997,10.44938622730888,10.85142857142857,8.15,8.668647181425944,59.86214285714285,67.6,15.61022109860244
-overlap_NO_OVERLAP,41.36000000000001,31.08,17.65150026310686,4.562142857142857,2.9050000000000002,6.261122016148456,24.615714285714287,20.985,10.6584742119814,12.184285714285718,7.995,10.142202548138767,63.20142857142856,71.33000000000001,17.139520169723294
