train_loss,val_loss
0.7074532707532247,0.7083766162395477
0.6951231360435486,0.7003665864467621
0.6809359590212504,0.6930746138095856
0.6831238865852356,0.6868422329425812
0.6692489584287008,0.6819108724594116
0.6694947282473246,0.6775394082069397
0.6701870759328207,0.6735431849956512
0.6565262774626414,0.6699646711349487
0.6602319677670797,0.667242020368576
0.6700714528560638,0.6659745872020721
0.66145192583402,0.6648733019828796
0.6542780498663584,0.6643362045288086
0.6465262174606323,0.6639442145824432
0.6534141401449839,0.6633900105953217
0.6344458361466726,0.6636350452899933
0.6270301938056946,0.6643483936786652
0.6394227147102356,0.6661734282970428
0.626681258281072,0.6666527092456818
0.6230736871560415,0.6665422320365906
0.6067084868748983,0.6681241393089294
0.6063967049121857,0.6698880195617676
0.6146851778030396,0.6752450168132782
0.5841798285643259,0.678725391626358
0.5967814922332764,0.6841234564781189
