Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std,AUROC Mean,AUROC Std
p11,0.593403964456596,0.0628576154002664,0.6364850158121812,0.06499711086085616,0.6604651162790698,0.0938912987822621,0.645543813646016,0.062435207409661284,0.6063632218214983,0.04448076163080258
p12,0.5799687010954616,0.04704431540581013,0.6078718882084168,0.03327892779218574,0.7000000000000001,0.06614378277661477,0.6503826279240715,0.046665574321068215,0.5900604838709678,0.0632172566321829
p17,0.5918003565062389,0.0628989818135922,0.6303968253968253,0.07328367039584484,0.7194736842105263,0.07525579647473732,0.6672758839205881,0.03695998592416643,0.5967543859649124,0.06717651700300892
p18,0.7107419712070875,0.027833491464100222,0.7408191808191809,0.024743453000426612,0.8972413793103448,0.04226072744787185,0.8109000510874325,0.019077205119154225,0.7163395225464192,0.05138760136815665
p5,0.6550403225806452,0.1075194259847954,0.7141818181818183,0.07052518452930527,0.7847619047619048,0.11995605771411849,0.7461476238624873,0.08564651980861937,0.6586580086580087,0.0894981730397635
p7,0.6282196969696969,0.08308438192706269,0.6743973063973063,0.06756335707480789,0.7573684210526317,0.09669754656900752,0.7102027299563695,0.06513202327884686,0.6720647773279351,0.04747254896406074
p9,0.529,0.05435991169970753,0.5599238669826905,0.04742279726737532,0.5846153846153846,0.12871692715908853,0.5662204462204461,0.07826155944848817,0.5890442890442891,0.07464486768128782
