speaker,speech_start,speech_end
SPEAKER_02,0.6215937500000001,1.0265937500000002
SPEAKER_02,1.16159375,1.81971875
SPEAKER_02,3.72659375,4.45221875
SPEAKER_02,4.755968750000001,6.443468750000001
SPEAKER_02,6.84846875,11.35409375
SPEAKER_02,11.910968750000002,14.070968750000002
SPEAKER_02,14.40846875,19.082843750000002
SPEAKER_02,19.42034375,20.51721875
SPEAKER_02,23.672843750000002,26.507843750000003
SPEAKER_02,26.980343750000003,29.00534375
SPEAKER_02,29.64659375,32.751593750000005
SPEAKER_02,33.74721875,34.08471875
SPEAKER_03,46.30221875,46.774718750000005
SPEAKER_03,53.35596875,53.38971875
SPEAKER_04,53.38971875,54.570968750000006
SPEAKER_04,55.549718750000004,58.806593750000005
SPEAKER_04,59.312843750000006,60.055343750000006
SPEAKER_04,60.257843750000006,61.06784375
SPEAKER_02,69.60659375,71.51346875
SPEAKER_02,72.84659375000001,74.88846875
SPEAKER_02,75.41159375000001,78.46596875
SPEAKER_02,78.78659375000001,81.41909375
SPEAKER_02,81.92534375000001,87.39284375000001
SPEAKER_02,87.89909375,91.03784375000001
SPEAKER_03,101.71971875000001,103.06971875
SPEAKER_04,108.97596875,111.16971875
SPEAKER_03,111.57471875,112.09784375000001
SPEAKER_03,112.31721875000001,112.95846875000001
SPEAKER_03,114.56159375,115.03409375000001
SPEAKER_03,117.44721875,117.85221875
SPEAKER_03,118.44284375000001,118.47659375
SPEAKER_02,118.47659375,118.89846875
SPEAKER_03,118.89846875,118.93221875
SPEAKER_02,119.55659375,120.11346875000001
SPEAKER_02,121.17659375000001,121.75034375000001
SPEAKER_02,121.85159375,123.08346875000001
SPEAKER_02,124.34909375000001,127.79159375
SPEAKER_02,128.41596875000002,128.97284375
SPEAKER_02,129.31034375000002,132.21284375000002
SPEAKER_02,132.80346875,135.95909375000002
SPEAKER_03,142.47284375,142.84409375
SPEAKER_03,143.53596875,143.70471875
SPEAKER_02,148.46346875,151.34909375
SPEAKER_02,151.88909375,152.39534375000002
SPEAKER_02,152.91846875000002,155.44971875000002
SPEAKER_02,159.41534375,162.92534375
SPEAKER_02,163.49909375000001,166.45221875000001
SPEAKER_02,167.02596875,167.51534375
SPEAKER_02,168.10596875000002,168.56159375000001
SPEAKER_02,168.73034375,171.61596875
SPEAKER_00,173.64096875,174.02909375000002
SPEAKER_00,174.78846875000002,175.78409375
SPEAKER_02,176.71221875,176.96534375000002
SPEAKER_03,176.96534375000002,177.04971875
SPEAKER_02,186.66846875000002,191.47784375
SPEAKER_00,188.54159375,192.06846875000002
SPEAKER_02,192.06846875000002,195.17346875
SPEAKER_00,195.42659375000002,196.62471875
SPEAKER_02,195.46034375000002,196.10159375
SPEAKER_02,196.62471875,198.26159375
SPEAKER_00,197.95784375000002,199.27409375000002
SPEAKER_02,198.44721875000002,200.97846875000002
SPEAKER_02,201.13034375,202.04159375
SPEAKER_02,202.53096875,202.91909375
SPEAKER_00,204.25221875000003,205.19721875000002
SPEAKER_00,205.26471875000001,206.07471875000002
SPEAKER_00,206.47971875000002,206.53034375000001
SPEAKER_03,206.53034375000001,207.86346875
SPEAKER_00,206.54721875,210.10784375
SPEAKER_03,210.58034375000003,213.98909375000002
SPEAKER_00,212.85846875000001,215.00159375
SPEAKER_00,215.72721875000002,215.87909375
SPEAKER_00,216.06471875000003,216.58784375000002
SPEAKER_03,216.26721875,218.32596875000002
SPEAKER_00,219.43971875000003,220.84034375000002
SPEAKER_00,222.02159375000002,222.51096875000002
SPEAKER_03,223.54034375,225.85221875000002
SPEAKER_03,225.97034375,226.03784375
SPEAKER_03,226.29096875000002,228.72096875000003
SPEAKER_03,236.85471875000002,240.75284375
SPEAKER_03,247.73909375000002,248.26221875000002
SPEAKER_03,249.62909375,250.32096875000002
SPEAKER_03,250.94534375,251.50221875000003
SPEAKER_02,253.07159375,253.61159375000003
SPEAKER_02,253.94909375,255.56909375
