speaker,speech_start,speech_end
SPEAKER_03,0.03096875,4.08096875
SPEAKER_03,4.2497187499999995,9.19409375
SPEAKER_04,9.19409375,9.21096875
SPEAKER_03,9.71721875,10.03784375
SPEAKER_04,10.03784375,12.04596875
SPEAKER_04,12.72096875,16.33221875
SPEAKER_04,21.41159375,21.42846875
SPEAKER_03,21.42846875,21.83346875
SPEAKER_03,22.33971875,23.53784375
SPEAKER_03,24.65159375,26.575343750000002
SPEAKER_03,27.13221875,28.53284375
SPEAKER_03,28.617218750000003,31.097843750000003
SPEAKER_03,31.469093750000003,36.227843750000005
SPEAKER_04,31.50284375,32.16096875
SPEAKER_04,35.14784375,36.04221875
SPEAKER_04,36.227843750000005,36.26159375
SPEAKER_03,36.26159375,36.36284375
SPEAKER_04,36.36284375,36.43034375
SPEAKER_03,36.43034375,36.447218750000005
SPEAKER_04,36.447218750000005,36.46409375
SPEAKER_03,36.46409375,37.13909375
SPEAKER_04,36.51471875,37.00409375
SPEAKER_04,37.13909375,37.712843750000005
SPEAKER_03,39.88971875,40.564718750000004
SPEAKER_03,41.070968750000006,42.70784375
SPEAKER_03,43.298468750000005,45.88034375
SPEAKER_03,46.133468750000006,52.74846875
SPEAKER_03,53.085968750000006,56.42721875
SPEAKER_06,56.95034375,58.03034375
SPEAKER_03,58.03034375,58.97534375
SPEAKER_06,58.97534375,59.025968750000004
SPEAKER_03,59.025968750000004,59.07659375
SPEAKER_03,59.751593750000005,62.95784375
SPEAKER_03,63.649718750000005,64.32471875
SPEAKER_03,64.72971875,66.46784375
SPEAKER_03,67.04159375,69.20159375
SPEAKER_03,69.57284375,71.90159375
SPEAKER_03,71.95221875,71.96909375
SPEAKER_05,71.96909375,72.93096875
SPEAKER_03,72.34034375,73.50471875000001
SPEAKER_03,73.63971875,76.67721875000001
SPEAKER_03,76.93034375,80.35596875
SPEAKER_05,76.96409375,76.98096875
SPEAKER_04,76.98096875,78.26346875
SPEAKER_05,78.26346875,78.28034375
SPEAKER_03,80.94659375,81.25034375
SPEAKER_03,83.37659375000001,83.76471875
SPEAKER_03,84.01784375000001,85.11471875000001
SPEAKER_03,85.50284375000001,87.29159375
SPEAKER_03,87.79784375,89.58659375
SPEAKER_03,90.00846875,93.51846875000001
SPEAKER_03,94.05846875,96.89346875000001
SPEAKER_04,95.56034375,99.74534375
SPEAKER_04,100.57221875,100.90971875000001
SPEAKER_04,101.33159375000001,102.66471875
SPEAKER_04,103.45784375000001,103.91346875
SPEAKER_04,104.16659375,105.44909375
SPEAKER_04,105.75284375000001,106.22534375000001
SPEAKER_04,107.08596875,107.40659375000001
SPEAKER_04,108.31784375000001,108.79034375
SPEAKER_03,110.07284375,112.26659375000001
SPEAKER_03,112.97534375000001,122.34096875
SPEAKER_04,113.59971875000001,114.07221875
SPEAKER_03,122.77971875,125.96909375000001
SPEAKER_04,182.33159375000002,183.14159375
SPEAKER_03,189.30096875,189.79034375
SPEAKER_03,190.17846875,190.92096875000001
SPEAKER_03,190.97159375,191.03909375
SPEAKER_03,195.74721875,196.15221875
SPEAKER_00,196.15221875,196.16909375
SPEAKER_03,196.16909375,196.23659375000003
SPEAKER_00,196.23659375000003,196.27034375000002
SPEAKER_03,196.27034375000002,196.28721875000002
SPEAKER_00,196.28721875000002,196.32096875000002
SPEAKER_00,196.96221875,196.99596875
SPEAKER_03,196.99596875,197.02971875
SPEAKER_00,197.02971875,197.53596875000002
SPEAKER_00,200.84346875,201.04596875000001
SPEAKER_00,202.04159375,202.34534375
SPEAKER_04,213.17909375000002,214.44471875000002
SPEAKER_04,215.18721875,216.01409375
SPEAKER_04,216.23346875000001,217.46534375000002
SPEAKER_04,217.71846875000003,218.15721875000003
SPEAKER_03,218.15721875000003,218.17409375000003
SPEAKER_03,221.38034375,222.37596875000003
SPEAKER_03,223.00034375,223.87784375
SPEAKER_03,225.17721875,225.64971875
SPEAKER_03,226.71284375000002,230.94846875000002
SPEAKER_03,231.33659375000002,234.99846875000003
SPEAKER_04,233.07471875000002,233.37846875000002
SPEAKER_02,233.37846875000002,233.44596875000002
SPEAKER_04,233.44596875000002,233.46284375000002
SPEAKER_03,235.67346875,236.02784375000002
SPEAKER_04,236.02784375000002,236.44971875000002
SPEAKER_03,236.97284375,236.98971875
SPEAKER_04,236.98971875,243.52034375000002
SPEAKER_04,243.67221875,245.15721875000003
SPEAKER_04,245.54534375000003,246.65909375
SPEAKER_04,247.06409375,248.24534375000002
SPEAKER_04,248.66721875000002,249.47721875000002
SPEAKER_04,250.81034375000002,251.29971875
SPEAKER_04,252.00846875000002,261.27284375
SPEAKER_04,262.11659375,266.16659375
SPEAKER_04,266.48721875,267.63471875
SPEAKER_04,269.38971875000004,271.68471875
SPEAKER_04,272.54534375000003,273.49034375
SPEAKER_02,273.49034375,273.52409375
SPEAKER_04,273.60846875000004,274.03034375000004
SPEAKER_04,274.28346875,275.76846875
SPEAKER_02,274.51971875000004,275.63346875
SPEAKER_02,275.76846875,277.25346875
SPEAKER_04,278.23221875,278.24909375000004
SPEAKER_02,278.24909375000004,279.19409375000004
SPEAKER_04,278.31659375000004,279.24471875
SPEAKER_02,279.56534375,281.15159375
SPEAKER_02,283.27784375000005,284.81346875
SPEAKER_02,285.55596875000003,286.29846875000004
SPEAKER_02,287.32784375,288.99846875000003
SPEAKER_02,289.84221875000003,291.37784375
SPEAKER_02,292.03596875,294.21284375000005
SPEAKER_02,294.68534375,296.03534375000004
SPEAKER_04,296.03534375000004,296.11971875
SPEAKER_02,296.11971875,296.18721875
SPEAKER_04,296.89596875,299.27534375000005
