,precision,recall,f1-score,support
disengaged,0.2,0.09090909090909091,0.125,11.0
engaged,0.6153846153846154,0.8,0.6956521739130435,20.0
accuracy,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5483870967741935
macro avg,0.4076923076923077,0.4454545454545455,0.41032608695652173,31.0
weighted avg,0.4679900744416874,0.5483870967741935,0.49316269284712483,31.0
