Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1,AUROC
16,16,0.2,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6438240155220666
16,16,0.2,0.001,0.0001,0.827077922077922,0.8278354978354978,0.9986301369863014,0.9052371761382325,0.6619689355499007
16,16,0.2,0.0005,0.0,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6663106749762548
16,16,0.2,0.0005,0.0001,0.8259415584415584,0.8276428196081375,0.9972602739726029,0.9045514394611166,0.6676552333643164
16,16,0.3,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.637146616484069
16,16,0.3,0.001,0.0001,0.8248051948051949,0.8274479009362731,0.9958904109589042,0.9038613899747105,0.6718678592652414
16,16,0.3,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.678827987464509
16,16,0.3,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6603073023806258
16,16,0.4,0.001,0.0,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6634950452303676
16,16,0.4,0.001,0.0001,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6722075060569583
16,16,0.4,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6766161183659165
16,16,0.4,0.0005,0.0001,0.8270714285714286,0.8278289296909987,0.9986206896551725,0.9052329036355715,0.6640946714004906
16,16,0.5,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6382407596466901
16,16,0.5,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6631862190866563
16,16,0.5,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6757353934610247
16,16,0.5,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6461551901910292
16,32,0.2,0.001,0.0,0.8282207792207792,0.8280303030303029,1.0,0.9059218175837437,0.660161330956263
16,32,0.2,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6725244640163347
16,32,0.2,0.0005,0.0,0.8247922077922076,0.8266815554387807,0.997241379310345,0.9039778496020399,0.6708736444857553
16,32,0.2,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6685995499819687
16,32,0.3,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6656923928667571
16,32,0.3,0.001,0.0001,0.825935064935065,0.8268808777429466,0.9986206896551725,0.9046678990884459,0.6602691067192873
16,32,0.3,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6549730039973385
16,32,0.3,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6734793403121684
16,32,0.4,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6352811444476613
16,32,0.4,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6651771526962987
16,32,0.4,0.0005,0.0,0.8247922077922076,0.8266815554387807,0.997241379310345,0.9039778496020399,0.66933095118371
16,32,0.4,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6552318049989588
16,32,0.5,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6459925640361437
16,32,0.5,0.001,0.0001,0.827077922077922,0.8278376248029428,0.9986206896551725,0.9052357112372599,0.6615857091339439
16,32,0.5,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6607577419862759
16,32,0.5,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.655111768022308
16,64,0.2,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6399755994737938
16,64,0.2,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6537997724513792
16,64,0.2,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6575326567825235
16,64,0.2,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6637570512136775
16,64,0.3,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6455546091293726
16,64,0.3,0.001,0.0001,0.825935064935065,0.8268808777429466,0.9986206896551725,0.9046678990884459,0.6507916152396624
16,64,0.3,0.0005,0.0,0.827077922077922,0.8278376248029428,0.9986206896551725,0.9052357112372599,0.6443682173495664
16,64,0.3,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6616728734616342
16,64,0.4,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6377123338463336
16,64,0.4,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6223590442957929
16,64,0.4,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6604225547411888
16,64,0.4,0.0005,0.0001,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6497250979017781
16,64,0.5,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6650925432113814
16,64,0.5,0.001,0.0001,0.825935064935065,0.8276384535005225,0.9972508266414739,0.9045514394611166,0.6382014668759302
16,64,0.5,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6615504695729907
16,64,0.5,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.648526648076757
32,16,0.2,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.65366369024944
32,16,0.2,0.001,0.0001,0.8236493506493506,0.8264799154334037,0.9958620689655172,0.9032834464911138,0.6678233450663091
32,16,0.2,0.0005,0.0,0.8270714285714286,0.8285907580791301,0.997241379310345,0.9051102806912363,0.6602667347280844
32,16,0.2,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6659057755700143
32,16,0.3,0.001,0.0,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6496921338270326
32,16,0.3,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6595835199943113
32,16,0.3,0.0005,0.0,0.8259415584415584,0.8276428196081375,0.9972602739726029,0.9045514394611166,0.6564778063906623
32,16,0.3,0.0005,0.0001,0.8282142857142857,0.8287988889722993,0.9986301369863014,0.9058053579564145,0.6502383571802255
32,16,0.4,0.001,0.0,0.825935064935065,0.8268808777429466,0.9986206896551725,0.9046678990884459,0.6687673061392414
32,16,0.4,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6771217385120962
32,16,0.4,0.0005,0.0,0.8236428571428572,0.8279921616844694,0.993103448275862,0.9030125893572734,0.6563433647736451
32,16,0.4,0.0005,0.0001,0.8282142857142857,0.8287988889722993,0.9986301369863014,0.9058053579564145,0.6552529141969006
32,16,0.5,0.001,0.0,0.825935064935065,0.8276427061310783,0.997241379310345,0.9045452761441106,0.6679147810098487
32,16,0.5,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6830904658143752
32,16,0.5,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.677483977631158
32,16,0.5,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6779157460598026
32,32,0.2,0.001,0.0,0.8259285714285713,0.8276296073868329,0.997241379310345,0.9045428541491655,0.6618398271036818
32,32,0.2,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6507105967564163
32,32,0.2,0.0005,0.0,0.8293506493506493,0.8289849231228541,1.0,0.9064871761382326,0.660256921693815
32,32,0.2,0.0005,0.0001,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6335502003748458
32,32,0.3,0.001,0.0,0.825935064935065,0.8268808777429466,0.9986206896551725,0.9046678990884459,0.6561615442830948
32,32,0.3,0.001,0.0001,0.830487012987013,0.8306951072183629,0.9986206896551725,0.9069367520887814,0.6388599610932492
32,32,0.3,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6611526861403589
32,32,0.3,0.0005,0.0001,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6445103184156927
32,32,0.4,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6368413254707158
32,32,0.4,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6387431646527597
32,32,0.4,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6519598894763843
32,32,0.4,0.0005,0.0001,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6408480757411837
32,32,0.5,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6462944976914988
32,32,0.5,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6307225379797948
32,32,0.5,0.0005,0.0,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6792780359709674
32,32,0.5,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.682916396198719
32,64,0.2,0.001,0.0,0.8247922077922076,0.8266815554387807,0.997241379310345,0.9039778496020399,0.6439302624427954
32,64,0.2,0.001,0.0001,0.8259415584415584,0.8276428196081375,0.9972602739726029,0.9045514394611166,0.6810497051518429
32,64,0.2,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6437678546939523
32,64,0.2,0.0005,0.0001,0.825935064935065,0.8276427061310783,0.997241379310345,0.9045452761441106,0.6562657899949716
32,64,0.3,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.644257795317984
32,64,0.3,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.653255189683108
32,64,0.3,0.0005,0.0,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6379639172901397
32,64,0.3,0.0005,0.0001,0.827077922077922,0.8294041252864781,0.9958904109589042,0.9049998343660807,0.6233827896038724
32,64,0.4,0.001,0.0,0.827077922077922,0.8278354978354978,0.9986301369863014,0.9052371761382325,0.647959188545365
32,64,0.4,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6417821577501129
32,64,0.4,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6535586826560207
32,64,0.4,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6454036549997206
32,64,0.5,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6240089343308901
32,64,0.5,0.001,0.0001,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6596488335593582
32,64,0.5,0.0005,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.655122236274704
32,64,0.5,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6537519973994442
64,16,0.2,0.001,0.0,0.8225064935064935,0.8262759170653908,0.9944827586206897,0.9025846484237897,0.6520115958370793
64,16,0.2,0.001,0.0001,0.827077922077922,0.8278354978354978,0.9986301369863014,0.9052371761382325,0.7015383912109345
64,16,0.2,0.0005,0.0,0.827077922077922,0.828584378049696,0.9972602739726029,0.9051160812056649,0.6488362970525342
64,16,0.2,0.0005,0.0001,0.8236493506493506,0.8280035650623885,0.993112895606991,0.9030347951858516,0.6756303503131333
64,16,0.3,0.001,0.0,0.825935064935065,0.8276384535005225,0.9972508266414739,0.9045514394611166,0.6559446620039517
64,16,0.3,0.001,0.0001,0.8282142857142857,0.8280259740259741,1.0,0.9059186403126874,0.6581633626403767
64,16,0.3,0.0005,0.0,0.8293506493506493,0.8289675324675324,1.0,0.9064832820572357,0.6608295518612766
64,16,0.3,0.0005,0.0001,0.8259415584415584,0.8276428196081375,0.9972602739726029,0.9045514394611166,0.661574047267131
64,16,0.4,0.001,0.0,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6524680543069163
64,16,0.4,0.001,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6664514249724452
64,16,0.4,0.0005,0.0,0.827077922077922,0.828584378049696,0.9972602739726029,0.9051160812056649,0.6433733219559024
64,16,0.4,0.0005,0.0001,0.827077922077922,0.827077922077922,1.0,0.9053536357655618,0.6313074242816726
