Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1,AUROC
16,16,0.2,0.001,0.0,0.6873211209169862,0.6964999759825888,0.9186091328026812,0.7922036696444922,0.6809642616188616
16,16,0.2,0.001,0.0001,0.6697197707534898,0.6842286758712122,0.9121156263091746,0.7816514120147159,0.6692298285247039
16,16,0.2,0.0005,0.0,0.6814809605850709,0.6993701710088887,0.892802681189778,0.7842259272278109,0.6803684160305115
16,16,0.2,0.0005,0.0001,0.677279279912802,0.6894518311244522,0.9159782153330541,0.7864134464599687,0.6734430870889145
16,16,0.3,0.001,0.0,0.6814633803312121,0.698443169134228,0.8965982404692083,0.7850104387551308,0.6801457022055546
16,16,0.3,0.001,0.0001,0.6630252100840336,0.6813433126225941,0.9043736908253036,0.7768126020162041,0.6722307832082415
16,16,0.3,0.0005,0.0,0.6730881473928484,0.6912193662655997,0.8979723502304147,0.7807973495226633,0.6788595978263403
16,16,0.3,0.0005,0.0001,0.6772441194050842,0.6939130637799007,0.8992040217846669,0.7832889157390207,0.6783960679632768
16,16,0.4,0.001,0.0,0.6814668963819838,0.7006895393300875,0.8888898198575618,0.7836064566949323,0.6779287573418937
16,16,0.4,0.001,0.0001,0.6772722478112584,0.687527067797957,0.9224633431085044,0.7874777851692387,0.6745909161813332
16,16,0.4,0.0005,0.0,0.6814528321788966,0.6960171846989519,0.9043653121072476,0.7864667281289159,0.6777367246230719
16,16,0.4,0.0005,0.0001,0.6772827959635737,0.6953016146036123,0.8953665689149561,0.7825826144911829,0.6750839710508801
16,16,0.5,0.001,0.0,0.6798073204177069,0.6912720725372814,0.9185923753665689,0.7883175333533423,0.6742409725081426
16,16,0.5,0.001,0.0001,0.6772722478112583,0.6887391935176371,0.9185923753665689,0.7868113005920666,0.6777119453936399
16,16,0.5,0.0005,0.0,0.6647058823529411,0.6769873807990865,0.9276078759949726,0.7819667888401866,0.669417995159764
16,16,0.5,0.0005,0.0001,0.6848212088182553,0.6928588844276584,0.9263845831587766,0.7923500340230802,0.6711567161578266
16,32,0.2,0.001,0.0,0.6731022115959354,0.686808163776012,0.913422706325932,0.7839061440698639,0.6776083206486849
16,32,0.2,0.001,0.0001,0.6672057944516718,0.6932223935319435,0.8746711353162967,0.7732128792551334,0.6741008428951908
16,32,0.2,0.0005,0.0,0.6890088252874371,0.7023257922967643,0.9044072056975283,0.7903493060035174,0.6814654055806685
16,32,0.2,0.0005,0.0001,0.683973840582258,0.6973975371685597,0.9082781734394636,0.7886280119440677,0.682647905644963
16,32,0.3,0.001,0.0,0.6797651278084456,0.6885372365518118,0.9289317134478423,0.7902369816441365,0.6849900145197465
16,32,0.3,0.001,0.0001,0.6797686438592173,0.6904147652046768,0.9237369082530373,0.7892521756554228,0.6736940244069222
16,32,0.3,0.0005,0.0,0.6848071446151682,0.698113217607643,0.9108253037285297,0.7895615068039786,0.6811026582841029
16,32,0.3,0.0005,0.0001,0.6823037164656658,0.703029495275687,0.8837285295349812,0.7829181174699364,0.6738960017459268
16,32,0.4,0.001,0.0,0.6789634682324813,0.6941331785600134,0.9056975282781734,0.785372757168237,0.6792506551431654
16,32,0.4,0.001,0.0001,0.6823212967195247,0.6941782757297215,0.913422706325932,0.7886903267314913,0.6742107336521862
16,32,0.4,0.0005,0.0,0.6797827080623045,0.6913126758007441,0.9160284876413909,0.7877619363389445,0.6782903160911045
16,32,0.4,0.0005,0.0001,0.6923525895713935,0.7012263915849545,0.9173188102220362,0.7947200822387223,0.6730110723581381
16,32,0.5,0.001,0.0,0.6797756759607608,0.6874685810402117,0.9340930037704231,0.7911337615765708,0.6716044283664072
16,32,0.5,0.001,0.0001,0.6797862241130761,0.6906282466856828,0.9186175115207373,0.7882453406775518,0.6768881114258939
16,32,0.5,0.0005,0.0,0.6705671389894869,0.682855685198829,0.9211813992459155,0.783801274628573,0.6698460717007716
16,32,0.5,0.0005,0.0001,0.6881649731022117,0.6999798368859007,0.9095601173020528,0.7910530166875539,0.6845559796189966
16,64,0.2,0.001,0.0,0.6814809605850709,0.6903028458417824,0.9250439882697947,0.7903808206470753,0.672219049157309
16,64,0.2,0.001,0.0001,0.6848036285643964,0.6987333104884309,0.904390448261416,0.7881979912221867,0.6755767531193659
16,64,0.2,0.0005,0.0,0.6797686438592173,0.696971452599701,0.896648512777545,0.783899199770272,0.6811252839474482
16,64,0.2,0.0005,0.0001,0.6747512394078969,0.6926883546182093,0.8966401340594888,0.7815130378239159,0.6802124591489423
16,64,0.3,0.001,0.0,0.670567138989487,0.696742479306039,0.8721156263091746,0.7742949816437525,0.6834459280656049
16,64,0.3,0.001,0.0001,0.6789353398263069,0.6946216959012718,0.9017595307917887,0.784607903507717,0.6797396720762997
16,64,0.3,0.0005,0.0,0.6621919060511233,0.6730609882656867,0.9353833263510684,0.782194149931928,0.6769566626070984
16,64,0.3,0.0005,0.0001,0.6814458000773531,0.6872124552344004,0.9379472140762463,0.7925889338125521,0.6798375331477325
16,64,0.4,0.001,0.0,0.6789669842832531,0.6996106593920297,0.8850272308336825,0.7813248089546249,0.6741636580435092
16,64,0.4,0.001,0.0001,0.6814844766358427,0.6978590405478726,0.8992207792207791,0.7854235519178986,0.6841514541017621
16,64,0.4,0.0005,0.0,0.6713969269716256,0.6895697219629838,0.8978969417679095,0.7798991791825041,0.6756655720974749
16,64,0.4,0.0005,0.0001,0.6764389437783482,0.6962518323923479,0.8914453288646838,0.7815152395051603,0.6752192575436704
16,64,0.5,0.001,0.0,0.6848071446151682,0.6913221931325381,0.9302806870548807,0.7928080381671758,0.6783678540843605
16,64,0.5,0.001,0.0001,0.6680426145353539,0.6879034450744961,0.896648512777545,0.7779468084556301,0.677718309950557
16,64,0.5,0.0005,0.0,0.6672057944516718,0.6897309630245094,0.8862672811059907,0.7755377422753439,0.6787040038783417
16,64,0.5,0.0005,0.0001,0.6713969269716253,0.6848734205965912,0.916036866359447,0.7830582946215886,0.6844858385003297
32,16,0.2,0.001,0.0,0.6864878168840759,0.700449693336188,0.9031001256807709,0.7888851197561134,0.6737136192144242
32,16,0.2,0.001,0.0001,0.6864948489856193,0.7068285459525944,0.8850104733975701,0.7855594760006658,0.681171869235275
32,16,0.2,0.0005,0.0,0.6831546007524348,0.6997589164211389,0.896648512777545,0.7859573686237308,0.6799775570052067
32,16,0.2,0.0005,0.0001,0.6823002004148939,0.691298636381265,0.9237285295349812,0.7903976010774383,0.6758587440912132
32,16,0.3,0.001,0.0,0.683973840582258,0.6966414569955179,0.9095517385839967,0.788705802062574,0.679440343214981
32,16,0.3,0.001,0.0001,0.6856404486480784,0.708194818407123,0.8772685379136993,0.7834274603125528,0.6807348611634881
32,16,0.3,0.0005,0.0,0.6864913329348477,0.6987877983439584,0.908294930875576,0.789751989457383,0.6746638472016019
32,16,0.3,0.0005,0.0001,0.6806300762983017,0.6930804036312193,0.9121575198994554,0.7875157709430379,0.6848800288231747
32,16,0.4,0.001,0.0,0.673914419324215,0.692681590875949,0.8940594888981985,0.7803556425479079,0.6694036424589976
32,16,0.4,0.001,0.0001,0.6764248795752611,0.6885067696290132,0.9160201089233346,0.786093970731505,0.6782054304956976
32,16,0.4,0.0005,0.0,0.6764143314229457,0.6920033832722275,0.9044155844155843,0.7839653843691362,0.6829541879289256
32,16,0.4,0.0005,0.0001,0.6898632256249779,0.7013627013312401,0.9095601173020528,0.7917841792447364,0.6865372736382119
32,16,0.5,0.001,0.0,0.6714145072254842,0.6888053471609297,0.9031168831168831,0.7810246178163442,0.6775194487928373
32,16,0.5,0.001,0.0001,0.6797932562146197,0.6942796365687773,0.9069794721407624,0.786076256100193,0.6744122843639804
32,16,0.5,0.0005,0.0,0.6764319116768046,0.688158469573241,0.9172852953498115,0.7862798349441729,0.6809664476326517
32,16,0.5,0.0005,0.0001,0.6772757638620301,0.6959346211566424,0.8940175953079178,0.7821497652539018,0.6754867479974359
32,32,0.2,0.001,0.0,0.6747653036109842,0.6908151250407648,0.9030917469627147,0.782779462623038,0.6792450909629301
