train_loss,val_loss
0.6883689910173416,0.6809810996055603
0.6861359626054764,0.6745357513427734
0.669198676943779,0.6691257357597351
0.6648693680763245,0.6636707186698914
0.6560097187757492,0.6583504676818848
0.6509279012680054,0.6530407071113586
0.6670249402523041,0.6477901339530945
0.648955449461937,0.6427599191665649
0.6451928317546844,0.6377614140510559
0.628199577331543,0.6322795152664185
0.6360022276639938,0.6268274784088135
0.618155762553215,0.6213364601135254
0.6048926264047623,0.6155080199241638
0.5984027683734894,0.6090558171272278
0.5917641073465347,0.6021246910095215
0.5966435968875885,0.5950291752815247
0.5789729356765747,0.5879542827606201
0.5968385338783264,0.5808463096618652
0.6007142663002014,0.5738232135772705
0.5576758682727814,0.5671565532684326
0.5403154045343399,0.5603627562522888
0.543824091553688,0.5535892844200134
0.5461734980344772,0.5472070574760437
0.5257329344749451,0.5410523414611816
0.5254140496253967,0.5350660681724548
0.5062009543180466,0.5292852520942688
0.4979771599173546,0.523910641670227
0.501086637377739,0.5187152028083801
0.4776124805212021,0.5137218832969666
0.48015980422496796,0.508966863155365
0.500770628452301,0.5048133134841919
0.4670495092868805,0.5007425546646118
0.4637977182865143,0.4964880049228668
0.48619650304317474,0.49294161796569824
0.46070296317338943,0.48970910906791687
0.4295312464237213,0.4867963194847107
0.4254179522395134,0.48443499207496643
0.4156050682067871,0.48242655396461487
0.45482923090457916,0.4807170629501343
0.40596556663513184,0.4792618155479431
0.40249381214380264,0.478170245885849
0.40190253406763077,0.47701507806777954
0.4377744793891907,0.4761113226413727
0.39247240871191025,0.47556623816490173
0.39407822489738464,0.4752059578895569
0.34778908640146255,0.47558560967445374
0.36057405173778534,0.4764041006565094
0.33839641511440277,0.47792598605155945
0.3617391362786293,0.4793899953365326
0.34074731916189194,0.4808501899242401
0.3447413742542267,0.4829023778438568
0.30743929743766785,0.4853322505950928
0.33006902784109116,0.48795071244239807
0.30661098659038544,0.49027588963508606
0.31412694975733757,0.4939294755458832
