CSV Name,DER Mean,DER Median,DER Std,FA Mean,FA Median,FA Std,Missed Mean,Missed Median,Missed Std,Confusion Mean,Confusion Median,Confusion Std,Correct Mean,Correct Median,Correct Std
-audio_RAW-speaker_FIXED-overlap_OVERLAP-params_OLD,34.337857142857146,31.29,19.23021347878282,5.488571428571428,4.295,3.4001919790661077,8.169285714285715,5.615,7.579625994716377,20.681428571428565,19.85,14.49214049972385,71.15071428571429,75.005,17.92628944585865
-audio_RAW-speaker_FIXED-overlap_NO_OVERLAP-params_OLD,33.520714285714284,29.185,20.061342260594213,6.687142857142857,4.800000000000001,4.646567680427265,4.764285714285713,1.7999999999999998,5.7564314724231105,22.06857142857143,20.645,15.651345902874569,73.1657142857143,77.62,18.27638018119213
-audio_RAW-speaker_AUTO-overlap_OVERLAP-params_OLD,31.01928571428571,25.945,15.25279468177539,5.487857142857143,4.29,3.400443813955486,8.168571428571429,5.615,7.57944675994318,17.363571428571426,13.635,10.540645584624281,74.46714285714287,78.765,13.669005044300002
-audio_RAW-speaker_AUTO-overlap_NO_OVERLAP-params_OLD,29.98928571428571,24.82,16.13876435279866,6.687142857142857,4.800000000000001,4.646567680427265,4.764285714285714,1.795,5.759024642694701,18.53642857142857,13.49,12.310977344906991,76.69714285714288,79.705,13.973445931794751
-audio_DENOISED-speaker_FIXED-overlap_OVERLAP-params_OLD,36.57642857142857,34.2,17.55269762617826,2.491428571428572,2.015,1.8910227478713821,10.362857142857141,9.23,7.649201495351232,23.721428571428568,22.525,15.422959337470703,65.91357142857143,68.765,16.702656908474104
-audio_DENOISED-speaker_FIXED-overlap_NO_OVERLAP-params_OLD,34.055,32.345,19.279388256333796,2.9699999999999998,2.3449999999999998,2.270774181774882,4.636428571428572,2.51,5.698884650853731,26.451428571428572,24.935,16.80017346849218,68.915,70.885,18.182122136445333
-audio_DENOISED-speaker_AUTO-overlap_OVERLAP-params_OLD,40.12214285714286,38.0,15.942815685380735,2.491428571428572,2.015,1.8910227478713821,10.362857142857141,9.23,7.649201495351232,27.266428571428573,27.96,13.782150444655612,62.37071428571429,63.245,15.344941268296616
-audio_DENOISED-speaker_AUTO-overlap_NO_OVERLAP-params_OLD,38.17428571428571,37.05,17.690173593219537,2.9692857142857143,2.3449999999999998,2.270155752995187,4.636428571428572,2.51,5.698884650853731,30.571428571428573,34.105000000000004,15.138174799616241,64.79428571428572,64.995,16.862340249245317
