,precision,recall,f1-score,support
disengaged,0.5726495726495726,0.7204301075268817,0.638095238095238,93.0
engaged,0.6176470588235294,0.45652173913043476,0.525,92.0
accuracy,0.5891891891891892,0.5891891891891892,0.5891891891891892,0.5891891891891892
macro avg,0.595148315736551,0.5884759233286583,0.581547619047619,185.0
weighted avg,0.5950267009090539,0.5891891891891892,0.5818532818532818,185.0
