F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,participant,session,clip_id,speaker,start_time,end_time,label,speech_duration
37.186302,0.012897547,36.603565,37.5394,37.560986,0.95742035,9.466171,0.0,21.737673,0.0,0.055239428,1.2822703,0.007879984,0.0155322505,0.11247417,0.104594186,2.227164,1.9268321,1.4107864,0.654267,0.02680166,1.8359655,6.012269,2.879729,13.228125,0.5546787,4.718581,1.177372,-4.376669,-1.1836414,0.041533522,0.57380944,2.4732468,0.20278244,7.6753182,0.2074383,5.4099393,1.4060986,21.314518,0.43418694,554.4034,0.27808115,1481.1917,0.042606827,-196.5511,-0.11626886,1615.8596,0.13846545,1261.4832,0.115906455,-194.10216,-0.14834937,2675.9988,0.098762214,1067.6942,0.08865379,-194.27643,-0.14407843,-23.395447,-0.21671075,36.37918,0.16098018,0.0049031517,3.4927237,-0.009972301,-0.9528754,0.083832495,0.45572212,29.463129,0.19947971,18.566103,0.2551654,7.955516,0.7020232,-1.5837559,-3.291412,-6.992481,15.238728,0.029567732,0.01916447,0.025104837,3.626943,1.0638298,0.03,0.01,0.88,0.03,-43.506813,12,3,0,speaker_2,0.0,38.366667,disengaged,1.94
37.262844,0.100298874,35.70284,37.04587,39.59422,3.8913803,120.751656,146.35841,95.44225,90.068184,0.19158167,1.1389031,0.025919313,0.114822246,0.3264411,0.3005218,3.99694,2.237926,2.8081768,1.890388,0.09371708,1.3522937,19.161245,0.76296324,15.948765,0.5397843,2.948624,3.2561145,-10.235253,-1.1646168,0.033831146,1.6221268,1.7276449,0.62205064,7.601602,0.35852572,12.199023,0.91208094,35.799507,0.2576255,669.44464,0.29182908,1455.0968,0.1845423,-148.11597,-0.55319893,1743.9001,0.14279085,1240.2174,0.23237965,-145.08867,-0.5325347,2832.113,0.085862726,1012.23267,0.30319035,-147.07895,-0.5057608,-20.174965,-0.33745393,32.652397,0.23048589,0.05051022,0.3620901,-0.022562047,-0.63332045,0.19372109,0.7593685,29.397514,0.30765063,12.2408,0.7532118,0.6771993,20.237757,-20.190262,-0.6690016,-12.896078,21.55017,0.033971224,0.0046725716,0.045622002,2.2711632,2.4187977,0.12342857,0.124233484,0.27764705,0.31737024,-31.850061,12,3,0,speaker_5,0.0,38.366667,disengaged,14.541625
37.95845,0.077635884,36.09908,38.107513,39.655792,3.556713,158.76857,163.73761,54.42817,58.119503,0.45059738,0.9346376,0.10921481,0.31675217,0.7506957,0.6414809,8.605522,5.76911,7.127688,3.8854973,0.20329995,1.1385503,17.058277,0.83335483,9.697116,1.2621636,10.35814,1.4540987,-21.297579,-0.79304636,0.022477264,1.1511999,1.4541963,0.70605457,8.312714,0.38068303,9.172185,1.5053393,20.65499,0.5637733,673.24054,0.2813165,1380.283,0.18632303,-102.63052,-0.8926376,1795.9003,0.12436285,988.78827,0.4512524,-101.452614,-0.8212786,2780.782,0.072439335,968.7247,0.37735197,-100.27674,-0.83979714,-13.978651,-0.51507246,21.195635,0.44228712,0.050059598,0.3693409,-0.027421463,-0.5031385,0.28633237,0.8332617,19.618374,0.5364441,4.6305537,2.6590567,12.71057,1.3493545,-30.356596,-0.4982297,-12.36571,19.92478,0.036552068,-0.0036978102,0.098107986,3.6565979,3.5256412,0.14863636,0.119631834,0.13105263,0.10769815,-25.676052,12,3,0,speaker_1,0.0,38.366667,disengaged,6.3
36.462345,0.11648843,34.319748,36.463543,38.561775,4.2420273,241.24124,322.77725,74.907646,81.597336,0.24034739,0.8140079,0.07970087,0.18857104,0.3699184,0.29021752,4.0707126,2.5160277,2.7297192,1.7515604,0.11252679,0.90652156,21.283646,0.8346717,17.034517,0.73592615,3.2250044,3.6288574,-8.974082,-1.4206711,0.030826584,1.7972529,1.5931971,0.627225,7.9219565,0.36871526,12.129662,1.0142336,35.094154,0.29294038,721.65454,0.2920921,1482.5791,0.13521495,-122.49775,-0.7240123,1816.5496,0.13586791,1275.5648,0.21636938,-120.97898,-0.67453945,2893.4062,0.09192091,1082.7762,0.25474218,-123.679085,-0.6354556,-20.854292,-0.36052427,34.573246,0.18584472,0.05185582,0.38098544,-0.01733296,-0.73794293,0.17289425,0.5737264,31.465942,0.22865516,11.360862,1.0282507,1.636776,8.533853,-15.5091095,-0.7893207,-12.769475,20.791056,0.034736764,0.00078490825,0.06208991,3.5492458,3.297683,0.13,0.09891301,0.19206895,0.15141582,-31.269648,12,3,0,speaker_0,0.0,38.366667,disengaged,11.285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021362366,0.90288705,0.012526721,0.014772741,0.021881633,0.009354912,0.45335296,0.26699144,0.4712646,1.0310578,0.0041636415,2.7737002,2.974219,3.067199,14.531515,0.321946,2.312891,1.4292506,-7.7330637,-0.47039607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.342371,9.052666,0.033275973,0.020384664,0.00400881,2.4590163,0.0,0.0,0.0,1.16,0.0,-58.08016,12,3,1,speaker_2,38.4,42.633333,engaged,1.2383125
39.218945,0.062307414,37.64315,38.88758,39.712166,2.0690155,64.48673,61.56821,141.19398,116.11471,0.7036416,0.7047501,0.24420261,0.64131415,1.103815,0.85961235,10.361616,4.0468583,11.930558,5.142466,0.3273972,0.7704117,22.6545,0.39605302,1.3148905,10.303863,3.9648974,4.015387,-24.086855,-0.5343465,0.022490371,1.050193,1.4167352,0.6123822,7.788095,0.39412138,10.171987,1.1515589,20.139156,0.5610198,736.75134,0.24821265,1403.4174,0.17801538,-47.712708,-1.6060624,1832.1953,0.10919501,1071.4017,0.3572648,-50.364574,-1.274814,2832.3513,0.079146296,974.22345,0.4068714,-51.267628,-1.252519,-11.309331,-0.6738195,21.650671,0.36794704,0.04996911,0.38171676,-0.023868306,-0.6311012,0.38302156,0.6554019,22.784525,0.37002704,-2.3852024,-5.0617185,4.472472,3.879953,-27.685953,-0.4111155,-14.501802,24.666689,0.03355532,-0.0073486427,0.10759021,5.357143,3.211009,0.24714284,0.18552738,0.053333335,0.035901096,-23.720274,12,3,1,speaker_1,38.4,42.633333,engaged,2.25
36.16148,0.0142329885,35.716072,35.909706,36.712036,0.99596405,19.368664,9.668143,11.442281,13.382535,0.12090225,0.7957211,0.04248329,0.10305268,0.16893587,0.12645258,3.1804729,2.4611957,1.6859328,0.78319633,0.055307116,0.9638595,22.801151,0.4104254,20.171516,0.2335579,6.3115683,1.032906,-4.28867,-1.5084757,0.02271239,0.50987613,2.1040828,0.6720519,7.0832705,0.1956189,4.511936,1.8306545,33.31882,0.13280506,798.4394,0.24986538,1516.3138,0.14001672,-175.53972,-0.33806282,1893.5436,0.14275509,1313.8812,0.13401322,-174.96712,-0.3172662,2977.8691,0.06612612,1215.5795,0.26231945,-175.63728,-0.30682608,-17.636034,-0.34392673,31.619732,0.2743985,0.033612255,0.29852304,-0.009185116,-2.176973,0.118812434,0.6504377,28.713213,0.4614814,13.261843,0.4075615,2.026946,4.740851,-11.495251,-0.9430173,-18.036093,26.67639,0.022091167,-0.004135825,0.043805744,5.050505,2.1276596,0.065,0.035,0.375,0.155,-39.517105,12,3,2,speaker_2,42.666667,47.6,disengaged,1.0
33.26323,0.053047862,31.441216,33.123547,35.835407,4.3941917,44.500202,0.0,97.50764,0.0,0.12986474,0.91480017,0.042216197,0.10275964,0.19101635,0.14880015,2.901854,1.70814,1.0509528,0.19996393,0.061797008,1.051908,21.348019,0.43005428,19.863943,0.34036952,8.423569,0.7469819,-4.1221123,-1.3851662,0.06595869,0.0,0.95184803,0.68124485,4.268993,0.7447185,7.2897453,0.6491089,23.623337,0.20898803,728.52,0.18376438,1341.634,0.06375149,-190.6222,-0.19169249,1847.0405,0.114553854,1141.0508,0.27968666,-191.45432,-0.17525783,2779.9937,0.08949355,1086.6385,0.2290651,-191.43585,-0.17572634,-17.912195,-0.24916415,25.260504,0.22206049,0.02877982,0.36013642,-0.026177153,-0.4686802,0.18740813,0.5116227,30.959179,0.09266892,4.9067445,2.5332975,10.980049,0.51580065,-11.4619,-0.85284543,-17.331606,25.994814,0.026117288,-0.0029511112,0.053755075,2.0100503,1.5463918,0.026666667,0.0094280895,0.89,0.84999996,-39.683666,12,3,2,speaker_5,42.666667,47.6,disengaged,2.0
37.20339,0.017796533,36.813194,37.17129,37.61471,0.8015175,12.52489,1.923439,15.332054,16.750307,0.18700123,1.044117,0.036681216,0.117570266,0.3033721,0.2666909,4.451722,2.805907,4.4349937,3.8012207,0.08638715,1.0390335,17.42142,0.7435518,17.152754,0.7030212,4.850737,1.960295,-6.93771,-1.675246,0.023438329,0.65807605,1.4653118,0.6374484,8.239117,0.34440473,12.491771,1.0304666,31.4571,0.20648573,623.32825,0.26280692,1534.7463,0.16909084,-170.58627,-0.39299068,1709.8527,0.13025205,1283.5558,0.20882006,-163.46352,-0.4176955,2749.7207,0.089522175,1007.5761,0.24994135,-164.16444,-0.4072812,-20.410423,-0.32941416,30.041681,0.25751677,0.04703146,0.41146073,-0.0197787,-0.495063,0.18065761,0.46902528,28.565071,0.25674677,10.471216,1.1602365,7.4415708,1.948184,-18.285177,-0.68773514,-13.13924,21.929066,0.022698097,0.0021259268,0.062145278,4.017857,1.369863,0.14999999,0.14899665,0.4175,0.24273185,-34.323944,12,3,3,speaker_5,47.633333,58.166667,engaged,2.25
37.11697,0.051105894,35.95752,37.105297,38.189594,2.2320747,29.430857,17.335161,18.509924,13.71872,0.55569124,0.7529308,0.18027313,0.42421442,0.96079147,0.78051835,8.853573,4.1371365,7.949917,4.608994,0.25655043,0.86216927,25.062696,0.4863574,6.5442944,2.1229458,2.1926525,8.538497,-20.114428,-0.79525316,0.02145983,1.6289595,1.4465688,0.6563672,8.358081,0.33168313,4.310268,2.9141817,25.757921,0.32102698,684.23816,0.27078402,1405.679,0.13157883,-85.91717,-1.0610206,1751.2286,0.14730862,1209.7864,0.32675117,-84.841866,-0.965144,2788.6294,0.078321286,1014.7147,0.31378844,-88.916275,-0.88393,-14.118898,-0.49786445,27.630838,0.26600423,0.043609176,0.48831376,-0.023091339,-0.5112051,0.3275467,0.6974337,28.822063,0.22888781,1.2425557,9.139591,-1.0284278,-18.818586,-26.647726,-0.53876245,-12.174027,20.512283,0.02814082,-0.010193737,0.13637055,4.7709928,3.468208,0.175,0.1337182,0.10375,0.09873418,-24.338875,12,3,3,speaker_1,47.633333,58.166667,engaged,5.25
