Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.47740506329113924,0.04289016758798037,0.6476954418130888,0.11589187799992338,0.2141062801932367,0.036755317272508324,0.32000233634934794,0.04928694120768715
p12,0.5566666666666668,0.05123738199435023,0.612910182910183,0.02684219289091182,0.569811320754717,0.2156820780244199,0.5750611611236142,0.11668293277270445
p17,0.6385964912280702,0.129871968584714,0.6417748917748918,0.12760011049122416,0.6799999999999999,0.25884358211089575,0.6496358543417367,0.1759414056716703
p18,0.5460188933873145,0.16870404807512715,0.7041997133301481,0.24621746400709527,0.49323076923076925,0.291763866587612,0.5547913797913798,0.25814844930264735
p5,0.5869565217391306,0.12267449282930123,0.7785380116959064,0.13555518974263042,0.6588235294117647,0.25437350953458415,0.6691859716859717,0.1736305405299759
p7,0.5662337662337662,0.059466717996519355,0.7415584415584415,0.09899610412232121,0.45384615384615384,0.06880209161537812,0.5573365231259968,0.05142644235274042
p9,0.515686274509804,0.1277104782400259,0.5504578754578755,0.08404628003310773,0.7533333333333333,0.15563490039905004,0.6336880510793554,0.10312159335871864
