,precision,recall,f1-score,support
disengaged,0.3076923076923077,0.6666666666666666,0.42105263157894735,6.0
engaged,0.7777777777777778,0.4375,0.56,16.0
accuracy,0.5,0.5,0.5,0.5
macro avg,0.5427350427350428,0.5520833333333333,0.4905263157894737,22.0
weighted avg,0.6495726495726496,0.5,0.5221052631578948,22.0
