Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.5968492009391805,0.04747000831137256,0.5817510113293048,0.04091846321070872,0.6701234567901235,0.05811682090385483,0.6226041729252296,0.047220337992037745
p12,0.5944086021505377,0.03243283345532814,0.5845812316338632,0.028363265675423965,0.6334735857877513,0.07052253800809037,0.6071285729723652,0.04370857148193072
p17,0.5856224430157803,0.08139472907199556,0.5855914355914356,0.08341314081904101,0.6029885057471265,0.10364476868787982,0.5916594516594517,0.08229856101626272
p18,0.6331772053083529,0.045361913204785935,0.6159516277051251,0.04236237311067325,0.6977777777777778,0.05570371634812107,0.6535646343065602,0.042034986121081246
p5,0.6382696177062375,0.051823736948878436,0.6360545686587945,0.06378195924890219,0.71996996996997,0.06363913559452909,0.6719566571887248,0.036070841524226405
p7,0.6911403508771929,0.042447624132278886,0.6811600969341247,0.03551770375762998,0.7208333333333333,0.09727181274940626,0.6982584434836066,0.0542630671257873
p9,0.5633591065292096,0.05097399970883947,0.5635147115074515,0.051873503483183994,0.5684397163120567,0.11161748876001779,0.5606797623460846,0.062298955713335546
