F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,participant,session,engagement_id,speaker,engagement_start_time,engagement_end_time,speaker_start_time,speaker_end_time,num_segments,speech_duration,label
38.379223,0.005901595,38.145447,38.366016,38.62566,0.48021317,0.0,0.0,-0.076136455,0.0,0.5027585,0.15849388,0.4256598,0.49114951,0.5903146,0.16465482,1.3763992,0.72983885,2.6113825,0.47767007,0.17693955,0.30168164,20.577667,0.15126698,0.44015473,7.234291,7.0304217,0.97176796,-10.271697,-0.95808905,0.028191173,0.5373353,1.4582502,0.10170491,5.90378,0.21231334,8.592338,0.30537,14.777858,0.19322981,736.15564,0.262329,1402.6805,0.090942696,-179.62271,-0.29969156,1821.7299,0.1056591,922.0793,0.18318884,-166.86269,-0.38082868,2763.005,0.06761002,902.01794,0.09643668,-166.23224,-0.39073542,-10.452669,-0.25149736,16.45412,0.24326588,0.023716649,0.3628313,-0.01810799,-0.08431385,0.18592115,0.19232816,19.003092,0.10313733,0.6971374,3.5451796,15.86956,0.21010493,-23.507565,-0.20602776,-10.725588,20.69304,-0.012154367,-0.00892434,0.18966934,4.878049,2.777778,0.06,0.0,0.13499999,0.095,-32.244476,12,8,0,SPEAKER_00,0.0,53.466667,12.585968750000005,13.007843750000005,1,0.421875,disengaged
34.49134,0.019417487,33.99048,34.15093,34.900345,0.90986633,21.487394,23.98192,4.5610538,2.472687,0.54662895,0.16104099,0.45950705,0.5365005,0.6375215,0.17801446,2.301046,1.4023894,1.873766,0.69178927,0.17958617,0.21928455,25.83877,0.08486469,-1.6912061,-2.2378807,-5.5075994,-1.1036417,-10.816772,-0.5594138,0.010971504,0.8872888,1.2300996,0.38806957,5.000384,0.27657044,-6.548535,-0.79641646,18.806858,0.35016748,513.12006,0.35177097,1503.6035,0.11093948,-112.59757,-0.85222065,1463.512,0.12285976,1276.4312,0.21749994,-103.60543,-0.89904934,2489.3762,0.08552173,1112.4722,0.4029018,-109.04665,-0.805094,-10.1181,-0.38090235,24.338078,0.13813385,0.024490615,0.60683584,-0.017617915,-0.46892616,0.20026118,0.19598474,26.98326,0.074313745,-3.251028,-1.3092465,-10.022011,-0.48910883,-15.048365,-0.28181505,-10.329772,21.065723,0.021180995,-0.012638522,0.16463141,5.7324843,3.2894738,0.14,0.092736185,0.118333325,0.058996234,-30.797298,12,8,0,SPEAKER_00,0.0,53.466667,20.922218750000003,22.50846875,1,1.58625,disengaged
32.097553,0.0044470024,31.974546,32.031277,32.25608,0.2815342,1.5291214,0.0,6.4346,0.0,0.5272354,0.09269091,0.47996256,0.5248428,0.5763327,0.09637013,1.6663396,0.9901788,1.622119,1.0176092,0.18574132,0.2765619,25.88292,0.059927955,1.4239244,1.6580793,-3.1680186,-0.94445467,-6.872387,-0.8858346,0.0090898555,0.09223109,1.9640359,0.18791874,1.9909127,0.5723201,-2.667853,-0.9103921,17.060373,0.20130879,642.3505,0.13420156,1446.3657,0.06211334,-136.80258,-0.65675837,1577.0219,0.102161966,1240.1785,0.117430605,-140.24,-0.60690534,2613.0583,0.08132223,889.7862,0.112238884,-143.30574,-0.56339675,-8.852322,-0.19562696,20.81629,0.05073453,0.010825042,1.1318142,-0.023076193,-0.20439239,0.20323083,0.0434507,25.892101,0.032495625,-0.4803339,-4.6114664,-4.9840536,-0.7132513,-14.373932,-0.27851275,-10.661963,22.209711,-0.00046306808,-0.016784854,0.1943624,10.810811,3.2258065,0.089999996,0.0,0.19999999,0.0,-31.685818,12,8,0,SPEAKER_00,0.0,53.466667,24.80346875,25.191593750000003,1,0.388125,disengaged
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47488737,0.07629972,0.4361605,0.47843087,0.5062499,0.0700894,2.851482,0.5262186,1.7823019,0.0,0.1541925,0.25250664,25.60301,0.061940197,-0.7915072,-2.1440806,-5.400939,-0.6355945,-12.161338,-0.26781002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.516056,23.697731,0.013306852,-0.025182115,0.18188837,7.142857,0.0,0.0,0.0,0.08,0.0,-33.353382,12,8,0,SPEAKER_00,0.0,53.466667,25.96784375,26.11971875,1,0.151875,disengaged
43.329197,0.054645315,43.297935,43.83295,44.59357,1.2956352,110.948135,70.86069,29.214697,21.243696,0.5883526,0.22431296,0.4494531,0.5921804,0.6823199,0.2328668,3.098613,0.7683709,1.5965788,1.251842,0.23844776,0.39054903,24.816618,0.18925779,2.2547822,1.9742149,-7.976511,-1.0480344,-15.210107,-0.63596,0.023626782,0.75123787,1.4639877,0.32270065,6.338691,0.34381387,12.722269,0.43872598,33.240383,0.15161014,695.9499,0.2326116,1480.5094,0.15730155,-142.00717,-0.5899107,1646.5692,0.1163784,1261.6948,0.16439763,-126.62957,-0.66850954,2784.675,0.08055661,1000.99164,0.3163425,-131.26793,-0.600329,-11.178837,-0.2952435,26.609936,0.16522203,0.013611724,1.2421885,-0.014173481,-0.59803754,0.27345344,0.37930477,25.260254,0.14084506,0.8359549,5.723476,-14.0841255,-0.4841307,-18.01896,-0.45946407,-12.171033,23.778753,-0.0023816673,-0.020567335,0.22159949,4.761905,3.0927837,0.12333333,0.059066813,0.1325,0.094439134,-28.368355,12,8,0,SPEAKER_00,0.0,53.466667,27.53721875,28.60034375,1,1.063125,disengaged
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175688,0.061992615,0.49923527,0.5218858,0.53551245,0.036277175,1.6290307,0.0,0.2315467,1.4124699,0.23358463,0.22753288,27.996962,0.05164566,2.1587727,1.8607745,0.9362288,3.3637116,-9.056064,-0.4637206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.702593,25.535217,0.0027878783,-0.025047122,0.29849982,11.111112,0.0,0.0,0.0,0.02,0.0,-30.266777,12,8,0,SPEAKER_00,0.0,53.466667,29.64659375,29.74784375,1,0.10125,disengaged
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49983695,0.06119444,0.4751768,0.49124345,0.5329993,0.057822466,0.9309957,0.16815789,0.57820743,0.9070483,0.13765049,0.12053163,18.508598,0.12021897,-2.6786747,-1.860952,2.193298,2.7303154,-8.0103035,-0.6878296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.914675,15.915212,-0.00047650337,-0.011827121,0.14301333,11.111112,0.0,0.0,0.0,0.21,0.0,-34.77046,12,8,0,SPEAKER_00,0.0,53.466667,31.58721875,31.87409375,1,0.286875,disengaged
41.145473,0.16830392,37.07359,44.17462,45.68508,8.611492,270.9194,0.0,-14.707984,0.0,0.47002104,0.1381505,0.4174692,0.45101196,0.52421665,0.10674745,1.5362024,1.1283734,1.262765,0.49720404,0.13944139,0.37834758,22.264166,0.24164355,1.7890176,1.9106094,-2.1589713,-2.730963,-9.0745735,-0.8413838,0.06675645,1.4961632,1.4316659,0.21393886,5.2674565,0.34400013,17.744062,0.5249389,34.682755,0.11357276,826.88904,0.12508939,1325.016,0.0738706,-166.44682,-0.451449,1868.3495,0.062011834,1248.1819,0.40181923,-168.24667,-0.39310762,2914.3525,0.059429247,940.7844,0.25528446,-169.1508,-0.3801284,-15.512816,-0.18864708,28.579351,0.11787793,0.024793403,0.47638908,-0.021046503,-0.31508633,0.16942279,0.22587973,28.898018,0.06834878,1.7708662,1.4685996,-9.889381,-0.55241245,-16.631262,-0.29299942,-9.904848,20.681969,0.011991043,-0.0125630675,0.13491029,4.9382715,1.2738854,0.13499999,0.065,0.62,0.34,-32.511635,12,8,0,SPEAKER_00,0.0,53.466667,32.63346875,34.27034375,1,1.636875,disengaged
38.12203,0.01175605,37.71108,38.25201,38.484,0.7729225,33.687973,0.0,10.856688,0.0,0.44530782,0.103284925,0.40269423,0.43936825,0.48163354,0.07893932,1.5315801,0.9992702,1.2364553,0.47692198,0.15295093,0.23340614,23.984095,0.15345506,2.6101823,1.1322663,-2.3488638,-1.7152514,-5.0261936,-1.0628071,0.032505706,0.38137788,1.6514395,0.31190613,5.7111826,0.09425241,6.935698,1.099267,26.726051,0.17045605,684.9406,0.23015553,1467.6416,0.12805922,-176.25949,-0.32010558,1716.0355,0.09947249,1176.7479,0.121765375,-174.99619,-0.32193318,2740.4888,0.07557679,1200.3372,0.59274554,-175.9285,-0.30865788,-13.874589,-0.16981691,24.884554,0.121045366,0.022543674,0.6700879,-0.02246939,-0.24589175,0.18294568,0.11037943,26.23209,0.11572118,4.546165,0.78553385,-1.4445764,-1.8594072,-11.683976,-0.4437063,-10.982262,21.935366,0.01371966,-0.014318304,0.151618,9.166667,2.6086957,0.046666663,0.018856179,0.235,0.20081085,-33.440872,12,8,0,SPEAKER_00,0.0,53.466667,34.64159375,35.85659375,1,1.215,disengaged
31.511786,0.2364622,25.141953,25.64489,37.680836,12.538883,165.2294,58.644127,312.7986,0.0,0.47614723,0.3515998,0.46240583,0.5001389,0.5719045,0.10949865,1.6776295,0.6961648,0.3616977,0.68019176,0.16978712,0.4663324,23.827963,0.32153836,-1.6768928,-2.6960673,-5.9472523,-1.0360477,-8.740371,-0.5818164,0.066014856,1.6017132,1.3262078,0.45350912,3.1646445,0.56121427,-5.8907995,-1.7909229,22.311382,0.29501256,760.3737,0.21998098,1338.008,0.102104254,-133.17201,-0.67280906,1755.7565,0.088404715,1134.5591,0.15423255,-130.8989,-0.65191483,2810.6309,0.08184302,969.3607,0.4307811,-134.11913,-0.607324,-13.119504,-0.23043329,27.568384,0.09465452,0.01854399,0.46395797,-0.015927883,-0.34404764,0.16622953,0.2275383,27.67663,0.04213415,1.2940158,2.7845085,-6.3029385,-1.0298982,-10.862729,-0.4998795,-8.32695,20.970154,0.032541484,-0.004073193,0.19714041,3.529412,3.7974684,0.086666666,0.05436502,0.14999999,0.15556349,-31.627758,12,8,0,SPEAKER_00,0.0,53.466667,36.70034375,37.56096875,1,0.860625,disengaged
