train_loss,val_loss
0.7145747244358063,0.6949163675308228
0.6939073801040649,0.6835999488830566
0.6760756969451904,0.6725926995277405
0.6534509360790253,0.6626405715942383
0.6462148427963257,0.652713418006897
0.6305738687515259,0.6422088742256165
0.628155380487442,0.6323562860488892
0.6197592318058014,0.6218228340148926
0.6130068004131317,0.6116409301757812
0.5748306214809418,0.6016208529472351
0.5512057542800903,0.5922221541404724
0.5675821006298065,0.5825515389442444
0.5200876295566559,0.5731225609779358
0.5113638341426849,0.5649315118789673
0.5017820596694946,0.5580207705497742
0.4858154356479645,0.5525858402252197
0.4609844237565994,0.5480983853340149
0.44508862495422363,0.543287456035614
0.42658182978630066,0.5389268398284912
0.4150913506746292,0.5354649424552917
0.38487114012241364,0.5309097766876221
0.3312349319458008,0.5257928967475891
0.3862249106168747,0.5201026201248169
0.3567548543214798,0.5161793231964111
0.3303512930870056,0.5128576755523682
0.3008415699005127,0.5129324793815613
0.299568310379982,0.5127325057983398
0.28510594367980957,0.5121684074401855
0.27118198573589325,0.512259304523468
0.22760464996099472,0.5092286467552185
0.2477467730641365,0.5089097023010254
0.23201260715723038,0.51010662317276
0.19223343580961227,0.5091283917427063
0.19458992034196854,0.5101696848869324
0.19629233330488205,0.5165492296218872
0.14755849540233612,0.5222861170768738
0.15502139180898666,0.5319710969924927
0.14181961491703987,0.5414093136787415
0.12879885733127594,0.5520645380020142
0.1432458981871605,0.5592687726020813
0.10124100372195244,0.5712621808052063
