,precision,recall,f1-score,support
disengaged,0.6111111111111112,0.6790123456790124,0.6432748538011696,81.0
engaged,0.6388888888888888,0.5679012345679012,0.6013071895424836,81.0
accuracy,0.6234567901234568,0.6234567901234568,0.6234567901234568,0.6234567901234568
macro avg,0.625,0.6234567901234568,0.6222910216718266,162.0
weighted avg,0.625,0.6234567901234568,0.6222910216718266,162.0
