,precision,recall,f1-score,support
disengaged,0.6086956521739131,0.4,0.4827586206896552,35.0
engaged,0.5625,0.75,0.6428571428571429,36.0
accuracy,0.5774647887323944,0.5774647887323944,0.5774647887323944,0.5774647887323944
macro avg,0.5855978260869565,0.575,0.562807881773399,71.0
weighted avg,0.585272504592774,0.5774647887323944,0.5639353361548602,71.0
