train_loss,val_loss
0.6973774135112762,0.6852480173110962
0.6638240814208984,0.6794921159744263
0.6402466595172882,0.6754839420318604
0.6315504312515259,0.6727498173713684
0.6048523485660553,0.6697695851325989
0.5977460443973541,0.6671059727668762
0.5827533602714539,0.6648575663566589
0.5495458245277405,0.662611186504364
0.561010867357254,0.661541759967804
0.5401689112186432,0.6613513827323914
0.5010282546281815,0.6606199741363525
0.48896588385105133,0.6596808433532715
0.4950456768274307,0.6578044295310974
0.4980975091457367,0.654579758644104
0.4501432180404663,0.6508670449256897
0.4401562660932541,0.6481081247329712
0.419891357421875,0.6466235518455505
0.40329356491565704,0.6470739245414734
0.3754597306251526,0.6467776894569397
0.3701871484518051,0.6466034054756165
0.35308992862701416,0.6481166481971741
0.3443027436733246,0.6516121625900269
0.3333546221256256,0.6554849743843079
0.34056398272514343,0.6615347266197205
0.2835162580013275,0.6696348190307617
0.30720964074134827,0.6799909472465515
0.26549026370048523,0.6920512318611145
0.30323857069015503,0.7025576829910278
0.24851198494434357,0.7116856575012207
0.23154088109731674,0.7214873433113098
