,precision,recall,f1-score,support
disengaged,0.5660377358490566,0.6818181818181818,0.6185567010309279,44.0
engaged,0.65,0.5306122448979592,0.5842696629213483,49.0
accuracy,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086
macro avg,0.6080188679245283,0.6062152133580705,0.6014131819761381,93.0
weighted avg,0.6102759180361128,0.6021505376344086,0.6004914874032999,93.0
