,precision,recall,f1-score,support
disengaged,0.4444444444444444,0.5,0.47058823529411764,8.0
engaged,0.5555555555555556,0.5,0.5263157894736842,10.0
accuracy,0.5,0.5,0.5,0.5
macro avg,0.5,0.5,0.4984520123839009,18.0
weighted avg,0.5061728395061729,0.5,0.5015479876160991,18.0
