,precision,recall,f1-score,support
disengaged,0.5,0.3076923076923077,0.38095238095238093,13.0
engaged,0.7,0.84,0.7636363636363637,25.0
accuracy,0.6578947368421053,0.6578947368421053,0.6578947368421053,0.6578947368421053
macro avg,0.6,0.5738461538461539,0.5722943722943723,38.0
weighted avg,0.631578947368421,0.6578947368421053,0.6327181590339486,38.0
