,precision,recall,f1-score,support
disengaged,0.5882352941176471,0.5882352941176471,0.5882352941176471,34.0
engaged,0.6216216216216216,0.6216216216216216,0.6216216216216216,37.0
accuracy,0.6056338028169014,0.6056338028169014,0.6056338028169014,0.6056338028169014
macro avg,0.6049284578696343,0.6049284578696343,0.6049284578696343,71.0
weighted avg,0.6056338028169014,0.6056338028169014,0.6056338028169014,71.0
