,precision,recall,f1-score,support
disengaged,0.5,0.42857142857142855,0.46153846153846156,7.0
engaged,0.6,0.6666666666666666,0.631578947368421,9.0
accuracy,0.5625,0.5625,0.5625,0.5625
macro avg,0.55,0.5476190476190476,0.5465587044534412,16.0
weighted avg,0.5562499999999999,0.5625,0.5571862348178138,16.0
