F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,start_time,end_time,label
45.924786,0.1402612,41.179085,42.510002,54.948624,13.769539,7.3343463,7.2364902,37.247063,36.433895,0.5116745,0.5881121,0.18467075,0.4597493,0.799712,0.61504126,2.4727864,5.655666,2.1890035,4.0680003,0.07319007,2.7408369,13.797953,0.7023783,0.006391229,1585.5449,-8.944338,-1.0040878,-34.324684,-0.62100464,0.0068142004,1.1286689,0.39558586,0.9919493,15.272865,0.20298925,15.056792,0.5302903,19.088055,1.1222765,793.01807,0.23351036,1303.5922,0.19401285,-86.96314,-1.091274,1894.9363,0.10632449,1064.3134,0.32756808,-80.389206,-0.99394196,2942.8574,0.06804005,783.1395,0.5381092,-79.442635,-1.0066403,-17.618647,-0.35162508,23.118279,0.3356964,0.043440323,0.45147675,-0.027763227,-0.5207329,0.075664654,1.9439936,16.747366,0.55209637,-1.6719867,-6.6112022,-12.170428,-0.6722292,-45.65956,-0.31574112,-3.7893627,10.705923,0.030649723,0.0016133194,0.068338886,1.2158055,0.42682928,1.6214285,1.6553673,0.6125,0.96324646,-23.80938,0.0,16.466667,disengaged
39.89709,0.2749188,33.135826,36.87017,48.953957,15.8181305,301.5459,314.12042,65.1132,78.3798,0.45132503,0.7285254,0.19648486,0.3447094,0.6686553,0.4721704,5.9955974,4.713165,4.107186,3.5365667,0.18186545,1.2564026,19.24562,0.6298567,1.3341535,8.09985,-9.219033,-1.2409323,-10.41095,-1.245051,0.025559308,1.2633257,1.1842798,0.5811498,7.773489,0.38766706,4.916664,2.3863852,24.829582,0.75203794,690.60016,0.27544507,1276.2231,0.1992627,-99.42942,-0.9559367,1758.0786,0.1474925,1125.671,0.23874304,-95.27985,-0.89448935,2827.301,0.105076976,1054.4172,0.37522846,-98.048676,-0.82288945,-13.952853,-0.52358955,26.821348,0.26620442,0.054858938,0.46844012,-0.01630425,-1.1779457,0.25035602,1.0504165,25.346973,0.39614332,3.1533759,3.6445947,-10.69434,-1.1688831,-14.489753,-0.8733962,-5.162294,14.584575,0.020506084,0.0025392966,0.08047157,2.1402216,2.2238696,0.261,0.23683116,0.17999999,0.21149129,-24.279036,16.5,30.066667,engaged
36.459293,0.1445423,35.317688,36.000336,36.711697,1.3940086,270.3385,0.0,42.0867,15.053589,0.29876047,0.7577136,0.12860155,0.19954915,0.46611124,0.3375097,5.823273,4.81426,3.352047,1.7564323,0.10340634,1.2719592,13.837749,0.7275935,4.813267,1.6059164,-8.177894,-1.0902469,-11.996958,-0.7954291,0.021685956,1.5010246,1.2285763,0.69171536,7.009667,0.4552571,-1.4981796,-8.19391,26.533169,0.3520438,689.4625,0.28829873,1346.1857,0.12609282,-162.73703,-0.4626006,1740.3387,0.17977142,1215.1161,0.31436765,-158.8677,-0.46497086,2788.3708,0.09919597,890.9726,0.26616442,-160.06818,-0.44157952,-15.1107025,-0.41491535,27.89047,0.23629959,0.067947984,0.2702727,-0.023831014,-0.41545066,0.24895723,0.509354,26.271456,0.24946302,6.6479683,1.7387207,-13.668839,-0.92553574,-24.126514,-0.31336573,-6.8458166,15.299572,0.028929662,-0.0018225975,0.06044162,1.6701461,1.6877638,0.13,0.08544003,0.4425,0.7684847,-31.187784,30.1,34.9,disengaged
40.393734,0.21039835,35.29806,37.312317,41.99148,6.6934204,453.8426,747.7243,96.756996,96.73911,0.30176526,0.70135564,0.1225095,0.23369952,0.45544752,0.33293802,4.914041,4.350391,3.1364355,2.064306,0.11529457,1.2505013,21.968113,0.4804395,2.0466006,5.393448,-11.754404,-0.9160773,-12.234189,-1.2452558,0.025215698,1.9581422,1.1839664,0.6873511,8.790666,0.4351358,7.6560206,1.5237621,28.185717,0.5779824,766.2054,0.23465025,1284.9585,0.19616985,-130.03835,-0.68354815,1834.5256,0.1347048,1151.9695,0.2480704,-127.08234,-0.6485913,2921.1719,0.09232544,979.3326,0.31091678,-129.16862,-0.6092735,-16.47379,-0.57088006,31.097313,0.25627732,0.055784233,0.47775328,-0.018326651,-1.0448484,0.19176237,0.90024656,28.123468,0.3183886,6.307746,1.9536626,-12.792516,-1.0483923,-18.813164,-0.8213616,-8.518923,19.283365,0.025011366,-0.0036155363,0.058626983,2.4875622,2.5249171,0.16144738,0.17955136,0.21986486,0.32684606,-29.209692,34.933333,65.1,engaged
37.33577,0.2383982,32.532112,35.56914,39.445107,6.9129944,114.638306,71.216324,216.8123,150.67085,0.3453415,0.5434527,0.1932179,0.29106796,0.53187656,0.33865866,2.9045055,1.0456291,3.2297142,3.7925832,0.13095145,0.89879453,22.991005,0.4530795,-1.5272901,-6.5570736,-15.087837,-0.6736832,-8.375677,-1.48557,0.038619764,1.8641262,1.3109026,0.44778702,7.2965655,0.42638785,6.0601244,2.1716886,27.767824,0.73770195,769.7907,0.21620773,1236.8109,0.19107479,-103.691,-0.92013323,1832.5828,0.12614417,1095.682,0.2835402,-107.47862,-0.80255187,2946.0046,0.09633576,1032.7029,0.34841958,-110.8929,-0.73247105,-16.983412,-0.36795148,30.91369,0.21575107,0.047129977,0.55308914,-0.020593772,-0.5534459,0.19270754,0.6914519,30.91344,0.18994102,3.079569,3.0328972,-13.694303,-0.76604015,-15.174545,-0.84730864,-7.5361466,19.364483,0.017209407,-0.0024010115,0.068389714,2.4691358,3.1847136,0.156,0.10131139,0.13399999,0.088226974,-29.280415,65.133333,66.766667,disengaged
36.368496,0.018096924,35.863827,36.123074,36.98293,1.1191025,34.54927,0.0,-12.819609,0.0,0.21947767,0.9419549,0.061340872,0.122195266,0.35952803,0.29818717,2.252182,1.5978671,1.3169247,1.0363892,0.07463895,1.2191069,22.212067,0.435027,7.1439476,1.1762093,-5.4926887,-1.485305,-10.046735,-0.955457,0.011643042,1.0285717,0.93321174,0.7368608,9.967725,0.22849628,-4.514496,-1.2880071,26.440718,0.3213525,648.688,0.31462157,1381.4558,0.13400207,-172.6515,-0.37678188,1612.8599,0.18761002,1092.3479,0.27315852,-168.81136,-0.39593166,2795.9417,0.09781659,896.9794,0.19713533,-171.07353,-0.362759,-13.006002,-0.40675935,26.50112,0.25593626,0.06196994,0.1799788,-0.01805388,-0.47811556,0.20873447,0.37711903,32.69998,0.2680264,3.874259,2.199442,-12.974013,-0.7923594,-15.445545,-0.5166773,-10.479792,20.904406,0.01486978,-0.0029605739,0.03846446,3.448276,1.438849,0.114999995,0.065,0.56,0.48,-32.18932,66.8,68.266667,engaged
37.453175,0.19168332,34.40185,35.92815,38.36152,3.9596672,308.05283,193.41293,141.41989,188.57552,0.45517054,0.4982055,0.24576172,0.4028825,0.66186845,0.41610673,5.5125985,5.8874574,4.097705,2.706066,0.17444816,0.7211074,26.857162,0.36429766,-0.25901917,-43.959724,-17.744108,-0.6240523,-9.352653,-1.1671263,0.025304014,1.3124634,1.223171,0.5796089,7.467749,0.43796965,5.9410553,1.9689645,29.6649,0.42495725,774.5204,0.23720866,1284.7607,0.18128188,-61.042,-1.3542626,1809.6478,0.14425325,1120.9778,0.28459492,-65.84082,-1.1066746,2925.6035,0.112352796,1022.9286,0.26818758,-73.04587,-0.91122824,-13.221243,-0.62911403,27.733065,0.2667666,0.06140095,0.35595983,-0.013671942,-1.11056,0.20392093,0.63290954,29.598146,0.28384665,0.9401937,12.603734,-17.330437,-0.69782054,-11.8019905,-0.9146704,-8.204785,19.765999,0.03765094,-0.0007320425,0.08303101,4.433498,4.145937,0.1716,0.16362591,0.06315789,0.051304314,-27.78277,68.3,74.4,disengaged
38.1877,0.18795493,35.049408,36.684067,38.75982,3.710411,591.02386,1128.1742,79.45893,70.96801,0.37577164,0.6111977,0.15378268,0.32850373,0.55860794,0.40482527,3.8252294,2.0269525,3.5910325,1.7339735,0.14745893,0.91452926,25.911894,0.36773825,1.136788,9.184814,-12.927699,-0.8319517,-9.112215,-1.2756549,0.028186943,1.6506898,1.2029651,0.57759815,7.871707,0.4304957,6.726805,1.692914,29.816021,0.3779813,761.336,0.23670737,1267.1826,0.17208762,-99.05781,-0.92068785,1822.3585,0.14155279,1091.8433,0.25617647,-98.63399,-0.8428261,2928.8887,0.09732903,989.9883,0.2579209,-103.3098,-0.7530666,-15.161579,-0.52967626,29.020658,0.2603565,0.060313154,0.40811422,-0.017537339,-0.86646074,0.203946,0.6968483,29.735258,0.27165326,3.9928422,2.7420197,-13.215335,-0.9419234,-14.092258,-0.77809846,-8.708373,19.781021,0.026832879,-0.0047950656,0.07196032,3.471698,3.3333335,0.16499999,0.14449756,0.11744186,0.1134879,-28.135082,74.433333,87.7,engaged
38.747147,0.18572854,35.54338,37.069317,38.746643,3.2032623,928.852,0.0,-78.580696,71.50951,0.4406959,0.47270697,0.23527336,0.423021,0.6305647,0.39529133,1.7565155,1.462661,4.0886497,1.9364035,0.17526443,0.6633393,26.946365,0.36118916,2.683933,4.8208375,-12.0400715,-1.0310365,-9.919521,-1.136561,0.023608383,1.3000613,1.1786466,0.6221415,8.867376,0.41447243,10.423427,0.78704894,28.421574,0.8670303,793.9047,0.19695267,1281.8846,0.1372393,-57.10597,-1.3682101,1886.3198,0.11922068,1073.375,0.2105689,-64.21239,-1.03999,2972.8796,0.088943355,1044.732,0.2626224,-70.04015,-0.89127636,-16.983088,-0.5303138,30.195913,0.24821097,0.05981688,0.3749102,-0.019477684,-1.0324298,0.2070093,0.53187704,30.473667,0.22431602,6.1460023,2.068817,-10.085477,-1.2214199,-12.621471,-0.92067146,-7.4572043,18.942898,0.030056028,0.012300869,0.087540194,2.6041667,2.1621623,0.36249998,0.431067,0.08,0.081547536,-25.668028,87.733333,89.666667,disengaged
43.50885,0.23897815,36.480404,40.453796,58.5027,22.022297,250.36778,138.01851,245.52869,94.013954,0.29455134,0.5144742,0.1870095,0.23740372,0.39656925,0.20955975,3.003857,0.85544854,2.4667659,1.9643265,0.07693752,0.9015161,19.31517,0.4750846,-8.171785,-1.118139,-15.120101,-0.5153715,-6.139785,-1.1497627,0.02915548,0.5953725,1.5415788,0.5239576,7.495469,0.48733103,12.080324,1.0949483,26.232195,0.44062084,720.0745,0.24518314,1174.918,0.16917159,-172.71904,-0.38047215,1794.7861,0.11060613,1006.24316,0.10494389,-162.81828,-0.42603642,2865.9758,0.09658828,1048.1285,0.3733679,-162.14442,-0.41737264,-15.102849,-0.54499316,28.343199,0.3677046,0.044910233,0.4413493,-0.009365283,-1.3233585,0.11767687,0.9027724,26.94363,0.3059057,-2.5447578,-5.626108,-13.122561,-0.64467,-6.726158,-1.3083302,-5.3420534,16.580172,0.038518455,-0.0016458578,0.06106967,4.6875,2.688172,0.074,0.04758151,0.35,0.31772628,-29.345583,89.7,91.633333,engaged
