,precision,recall,f1-score,support
disengaged,0.6470588235294118,0.7857142857142857,0.7096774193548387,14.0
engaged,0.75,0.6,0.6666666666666666,15.0
accuracy,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931
macro avg,0.6985294117647058,0.6928571428571428,0.6881720430107527,29.0
weighted avg,0.7003042596348884,0.6896551724137931,0.6874304783092325,29.0
