,precision,recall,f1-score,support
disengaged,0.6346153846153846,0.673469387755102,0.6534653465346535,49.0
engaged,0.6363636363636364,0.5957446808510638,0.6153846153846154,47.0
accuracy,0.6354166666666666,0.6354166666666666,0.6354166666666666,0.6354166666666666
macro avg,0.6354895104895104,0.634607034303083,0.6344249809596345,96.0
weighted avg,0.6354712995337995,0.6354166666666666,0.6348216552424474,96.0
