,precision,recall,f1-score,support
disengaged,0.5555555555555556,0.11904761904761904,0.19607843137254902,42.0
engaged,0.5747126436781609,0.9259259259259259,0.7092198581560284,54.0
accuracy,0.5729166666666666,0.5729166666666666,0.5729166666666666,0.5729166666666666
macro avg,0.5651340996168582,0.5224867724867724,0.4526491447642887,96.0
weighted avg,0.5663314176245211,0.5729166666666666,0.4847204839382562,96.0
