F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,start_time,end_time,label
32.824005,0.09198641,30.69867,33.23398,36.173885,5.475216,157.36758,131.40128,56.513367,44.52392,0.49862462,0.45844582,0.27222496,0.5113076,0.67702895,0.404804,7.4389453,6.284618,5.9794436,6.185686,0.2543395,0.62738484,27.649132,0.25240573,9.011669,1.1029671,-6.330829,-2.1298847,-13.431487,-0.8789825,0.040043898,1.5983632,1.4523591,0.5722494,5.6159325,0.5482775,4.7596903,1.7767158,32.15175,0.21920794,761.84973,0.26169625,1358.2969,0.16115057,-65.825325,-1.3408337,1814.3055,0.13016044,1138.1646,0.27115196,-74.07214,-1.0497913,2920.4336,0.082082585,934.9816,0.24996044,-78.15494,-0.9570303,-15.102776,-0.46866864,28.530487,0.2195991,0.06842127,0.34642845,-0.022380386,-0.5723079,0.30392882,0.50947464,28.868076,0.20726742,8.716019,1.1921108,-8.956833,-1.5353669,-15.956891,-0.76923525,-13.630416,24.460375,0.048748355,-0.01554789,0.14897346,5.2631583,3.9215686,0.16749999,0.24340038,0.065,0.06576473,-26.826931,0.0,2.1,disengaged
37.215527,0.10915747,34.68607,36.180374,40.46248,5.776409,262.46927,205.82649,52.78644,40.592613,0.599453,0.45179167,0.31415164,0.5960126,0.8451663,0.5310147,6.547442,4.952175,4.9472685,3.182395,0.3031554,0.60609484,29.364012,0.25129417,7.7062597,1.4910636,-11.108688,-1.1172881,-15.6716175,-0.8103322,0.036822505,1.7759777,1.2556896,0.63656235,7.136186,0.48154095,8.24916,1.1308365,34.115753,0.23029959,739.6298,0.24028078,1408.4067,0.1335193,-64.859276,-1.2776852,1790.5907,0.1499847,1157.0688,0.1677752,-70.31912,-1.026559,2911.6196,0.09448548,1059.784,0.35794604,-77.736626,-0.86953604,-15.541656,-0.56564057,30.386446,0.20609628,0.06329576,0.31305742,-0.020550447,-0.7579862,0.33480316,0.49712795,31.33731,0.17652929,7.1079125,1.7486349,-12.338097,-1.0607367,-18.678303,-0.6624479,-12.841614,23.746857,0.047491323,-0.014429964,0.20235547,4.054054,4.166667,0.16666666,0.15084945,0.053333335,0.02581989,-24.077957,2.133333,4.366667,engaged
34.04846,0.078609884,30.838528,34.602364,34.979168,4.1406403,39.79473,0.0,76.17924,56.35734,0.62574893,0.5076024,0.3355725,0.53707886,0.91678643,0.58121395,10.78957,3.505157,7.081623,3.679636,0.3792424,0.65724874,24.959612,0.47817674,13.482334,0.6798622,-8.032026,-1.5896946,-6.4428353,-1.5452716,0.014389917,0.7279691,1.4953934,0.3871593,6.96124,0.4430976,0.9146171,7.9903502,27.993097,0.25944328,746.7164,0.23973349,1423.5253,0.15473232,-66.196205,-1.1902385,1780.0908,0.12564245,1217.6349,0.17280735,-70.0067,-1.017294,2890.5862,0.09256896,972.48615,0.22467645,-76.239,-0.88043934,-16.325527,-0.49710348,31.821127,0.20509097,0.065792516,0.28540733,-0.021115502,-0.5464265,0.534377,0.434482,32.437443,0.16751893,11.24396,0.9538448,-5.766382,-2.6635885,-10.841731,-0.6664977,-9.376552,19.942965,0.034524836,-0.0059814407,0.13153806,4.4444447,8.108108,0.08,0.032659862,0.07,0.0,-22.700762,4.4,4.866667,disengaged
37.177563,0.16277768,34.616703,36.331135,38.207634,3.590931,143.74838,163.7411,126.937065,217.29419,0.34743077,0.62732863,0.15600476,0.28091714,0.5186102,0.36260542,4.713907,3.4139938,3.1782293,2.0468886,0.13558307,1.0817497,25.251795,0.38604957,2.2583766,4.5192165,-10.238172,-1.0433011,-4.574733,-2.7671404,0.020844718,1.316153,1.1608081,0.6079734,8.229792,0.40269673,7.3922615,1.6261594,30.99602,0.4453069,784.78973,0.20768245,1327.656,0.1768289,-125.751396,-0.71147054,1832.448,0.12699984,1134.4109,0.27879784,-125.29218,-0.6664088,2947.7358,0.08543772,1008.0672,0.33550388,-129.43181,-0.60665566,-15.98447,-0.5507486,31.048826,0.2499329,0.055118773,0.3939542,-0.017595781,-0.8281735,0.22043902,0.6804548,31.021404,0.24562548,6.6885653,1.5665891,-10.981086,-1.2001448,-12.74413,-0.86594516,-8.008148,18.012907,0.0217975,-0.003787575,0.07154299,2.1950612,2.448164,0.16663265,0.17402764,0.24325842,0.6228959,-28.754993,4.9,45.0,engaged
36.138454,0.11234795,33.280502,36.893394,38.75567,5.4751663,59.01842,30.194864,16.27003,11.187208,0.41652918,0.40719336,0.27265635,0.38146678,0.54637516,0.2737188,4.9181304,5.161974,3.1500268,1.6654664,0.18048197,0.7326596,27.83868,0.28911927,8.419329,1.2510741,-9.1873455,-1.1979983,-16.073044,-0.77959144,0.020780675,0.87878746,1.1396428,0.63681257,8.797369,0.40506375,6.5760274,1.7506374,30.748041,0.33146542,829.0787,0.17824116,1286.8221,0.1409946,-86.17251,-0.9851714,1920.3971,0.12667601,1177.6758,0.30675334,-94.39844,-0.8174176,2974.8342,0.08785413,991.9682,0.29026195,-97.64368,-0.76329464,-19.200424,-0.38017407,31.99783,0.24148493,0.059779745,0.27474895,-0.022834929,-0.4674192,0.19807692,0.53843033,30.153658,0.24968258,11.285896,0.93707067,-7.201634,-1.595558,-18.958466,-0.60476303,-11.932336,23.729317,0.0444481,-0.012641242,0.15564176,4.5307446,3.630363,0.16272728,0.06311475,0.111111104,0.06789607,-27.778543,45.033333,48.133333,disengaged
39.457375,0.16767147,35.421722,37.847626,42.026257,6.604534,418.7859,776.69745,91.88958,107.45553,0.37925562,0.85852045,0.14074227,0.27280164,0.5643514,0.4236091,5.460495,4.1541147,3.7108424,3.89266,0.16056891,1.718762,23.37062,0.3961781,2.4007173,4.0826416,-11.363627,-0.97554076,-13.027815,-1.3262784,0.0213914,1.4338988,1.1178052,0.66780174,8.831067,0.42267412,8.749305,1.3412229,29.648842,0.42265648,775.9338,0.21365063,1294.8369,0.17057402,-122.03368,-0.7559407,1856.7162,0.13460897,1121.1749,0.28710216,-120.87131,-0.70062757,2919.326,0.085418165,968.9901,0.37951234,-123.569725,-0.6578207,-16.068872,-0.48495802,29.083118,0.25590512,0.052806873,0.4462083,-0.02215376,-0.7851447,0.26578018,1.2443548,27.201391,0.30797645,4.6808753,2.4728804,-12.381666,-1.0683275,-22.686104,-0.78910923,-9.093913,19.592585,0.023351045,-0.0056284647,0.07350081,1.4220482,2.310705,0.18745762,0.18720299,0.24831249,0.49605978,-25.709768,48.166667,124.833333,engaged
44.049965,0.066870295,41.217144,43.411983,47.185654,5.9685097,69.08314,32.04626,167.50046,231.13972,0.4163872,0.7449444,0.1805113,0.25207987,0.6834883,0.502977,5.0337806,2.3118858,5.1940637,2.281833,0.23129499,1.2469659,19.510746,0.39499295,-5.617833,-1.3580154,-24.572132,-0.3905375,-19.956064,-0.9254995,0.035424598,0.94405645,1.158213,0.799776,8.244662,0.43227443,8.358447,1.5396838,32.775368,0.29702556,757.06744,0.27825558,1334.4628,0.16553044,-140.36198,-0.6077434,1791.5201,0.17875826,1296.057,0.30785823,-128.49294,-0.6503049,2888.9119,0.07661383,980.22504,0.39590943,-131.9835,-0.601167,-11.47023,-0.78247046,29.895214,0.19308528,0.060739428,0.4782436,-0.020991411,-0.9291611,0.48397166,0.63854474,22.990807,0.29629883,-6.6695857,-1.484384,-31.081766,-0.290408,-37.64463,-0.34546253,-6.026601,19.186687,0.024997737,-0.003583107,0.07105178,2.6455026,2.7173915,0.14,0.07127412,0.17166665,0.19056204,-26.406979,124.866667,126.766667,disengaged
38.50248,0.17815983,34.185226,38.859985,41.976006,7.790779,394.92603,596.31647,146.00093,324.29474,0.25038436,0.79913735,0.12545003,0.15914665,0.36016428,0.23471425,3.8025115,3.0893526,2.7977235,2.1946635,0.08271537,1.8106064,22.961182,0.34152064,-1.4698133,-5.798135,-12.13585,-0.7993769,-6.4494085,-2.3673725,0.023870073,1.8487219,1.18618,0.69898415,7.9486237,0.56070304,4.977718,2.683417,27.751364,0.48260447,762.60803,0.21042524,1292.6746,0.17528646,-148.61845,-0.56151545,1817.778,0.13283825,1166.0521,0.31899947,-147.47937,-0.535202,2887.2346,0.09621824,968.01416,0.37560558,-149.57187,-0.50483984,-15.685813,-0.52788174,28.726818,0.24622491,0.050376438,0.5341494,-0.01668266,-1.0555286,0.1842814,1.147328,27.910759,0.26596317,3.568009,3.046793,-12.426133,-1.0223887,-18.164608,-1.0135107,-7.0957303,19.28349,0.014774872,0.0018488704,0.039900452,1.2125436,1.9665272,0.14212765,0.14729628,0.35620436,0.6807393,-30.71741,126.8,198.566667,engaged
31.37039,0.13946281,27.043917,29.587997,35.67355,8.629633,173.73785,80.43535,22.007288,16.77892,0.360708,0.47662544,0.23136328,0.30691087,0.4876876,0.2563243,3.8726993,2.729127,0.96357155,2.315378,0.14728689,1.0458589,27.693808,0.3349119,10.460531,0.8983835,-6.0084424,-2.1876059,-9.631406,-1.1713973,0.028714474,2.1033654,1.273081,0.5613087,6.7277794,0.4093114,1.328394,7.6995506,33.560432,0.2366383,776.9923,0.18186256,1350.402,0.16706924,-70.44056,-1.2129873,1865.9152,0.101521894,1028.9131,0.23212624,-79.40221,-0.9939006,2985.8225,0.0655181,913.55457,0.2961086,-84.63703,-0.89061886,-19.600628,-0.31975192,31.375368,0.18593955,0.056371044,0.39157718,-0.026719084,-0.45999894,0.15246901,0.55217457,31.463911,0.16719134,11.817985,0.76147985,-4.270039,-3.1488822,-12.883872,-0.8362563,-11.7715025,21.377241,0.026522182,-0.012738068,0.123948686,3.6036036,3.6866362,0.1725,0.07933316,0.087142855,0.049775004,-29.165188,198.6,200.833333,disengaged
36.199173,0.09986864,34.67406,36.00125,39.15106,4.4769974,476.31403,620.5551,66.86096,93.40666,0.2619323,0.736715,0.12636277,0.1720159,0.39813036,0.2717676,3.950433,3.9139059,2.887076,2.5704217,0.08332396,1.4823493,23.577862,0.37552747,-1.5980074,-5.9921103,-11.744848,-0.7788308,-6.158141,-1.9301679,0.01987609,1.3364246,1.0730189,0.6522346,8.319837,0.4699037,6.2464604,2.0986323,31.878227,0.30993176,753.69495,0.23078427,1364.3707,0.1603168,-156.73343,-0.49848616,1808.3141,0.14013727,1194.3771,0.23985691,-155.7339,-0.4769716,2919.3237,0.095859274,1028.8439,0.33209565,-157.8733,-0.44727832,-16.838911,-0.5047693,31.047493,0.23191293,0.055529088,0.3488712,-0.017999722,-0.8587921,0.18773712,0.69074184,31.74986,0.19816227,7.593405,1.4293162,-11.04887,-1.1413887,-16.230152,-0.7654993,-6.0508723,17.199564,0.020310387,0.0044335593,0.047801293,1.1248285,1.5659342,0.15421052,0.16016382,0.5080769,1.3128887,-31.624636,200.866667,237.333333,engaged
