Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std,AUROC Mean,AUROC Std
p11,0.5721804511278196,0.01974131707235506,0.5703135785033082,0.01057433375054058,0.9813953488372092,0.03032187165210535,0.7212921131037924,0.014144783265547302,0.5547112714007378,0.10743641258670597
p12,0.5489827856025039,0.023769658328252993,0.5568997317236754,0.010168536913622435,0.95,0.07071067811865475,0.701645804558426,0.025946628512629372,0.48782258064516126,0.07458358134482908
p17,0.5504456327985741,0.02913770658353306,0.5643413978494624,0.020220432966523816,0.9168421052631579,0.027949301152319445,0.6984617847138855,0.02003727222912199,0.5478571428571428,0.12785474538755331
p18,0.6825027685492802,0.04274805050782175,0.6945238095238095,0.02102126123800095,0.9659770114942529,0.04836882128233062,0.8078176818798555,0.028098585735285404,0.6925552608311228,0.10321939206503174
p5,0.6415322580645161,0.05227181469838831,0.6530227001194742,0.0271086136817791,0.9619047619047618,0.08518354199999198,0.7769607843137254,0.041954026393685485,0.6278787878787878,0.11955905490301719
p7,0.5549242424242424,0.07549670995452556,0.5813032746823069,0.03584444338072156,0.9094736842105263,0.14730496754218397,0.7075961941622317,0.07413569043775854,0.5925506072874493,0.10926725365543764
p9,0.5203333333333333,0.06549385043226917,0.4504677206851119,0.25287758969088897,0.6307692307692309,0.47853326199987045,0.4887945087945088,0.3170610588919453,0.5537296037296038,0.10461338755889836
