,precision,recall,f1-score,support
disengaged,0.5,0.07142857142857142,0.125,14.0
engaged,0.5806451612903226,0.9473684210526315,0.72,19.0
accuracy,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758
macro avg,0.5403225806451613,0.5093984962406015,0.4225,33.0
weighted avg,0.5464320625610948,0.5757575757575758,0.4675757575757576,33.0
