,precision,recall,f1-score,support
disengaged,0.5,0.04878048780487805,0.08888888888888889,82.0
engaged,0.4935064935064935,0.95,0.6495726495726496,80.0
accuracy,0.49382716049382713,0.49382716049382713,0.49382716049382713,0.49382716049382713
macro avg,0.4967532467532467,0.499390243902439,0.36923076923076925,162.0
weighted avg,0.49679333012666355,0.49382716049382713,0.365769758362351,162.0
