Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1
16,16,0.2,0.001,0.0,0.5377412280701754,0.5811037651600266,0.6408106219426973,0.5784241706809206
16,16,0.2,0.001,0.0001,0.5440350877192983,0.6039423671002617,0.5867924528301887,0.5647510463732087
16,16,0.2,0.0005,0.0,0.5272149122807017,0.5486292654713708,0.7507337526205451,0.6135944171786263
16,16,0.2,0.0005,0.0001,0.49353070175438596,0.43502000941619584,0.30405310971348704,0.3054544046991199
16,16,0.3,0.001,0.0,0.5314035087719299,0.6633748976785956,0.5589098532494758,0.4735596983325895
16,16,0.3,0.001,0.0001,0.5420394736842105,0.6027563073312364,0.6334730957372467,0.5762950602151321
16,16,0.3,0.0005,0.0,0.5525219298245614,0.5797817719351532,0.8079664570230609,0.6395091231674235
16,16,0.3,0.0005,0.0001,0.5672587719298245,0.5851638454424831,0.843256464011181,0.683763017026781
16,16,0.4,0.001,0.0,0.533530701754386,0.6583175770308124,0.6719776380153738,0.548035052721573
16,16,0.4,0.001,0.0001,0.5398684210526316,0.5643664479601883,0.6881900768693222,0.5627311344019221
16,16,0.4,0.0005,0.0,0.5482456140350878,0.561145999353566,0.7737246680642906,0.6072887542095257
16,16,0.4,0.0005,0.0001,0.5525219298245615,0.5691870169971263,0.8579315164220824,0.6825379356839976
16,16,0.5,0.001,0.0,0.5167543859649123,0.5921306651541813,0.6063591893780573,0.5084767932083494
16,16,0.5,0.001,0.0001,0.554561403508772,0.5822939925571504,0.7287211740041928,0.6365953109924104
16,16,0.5,0.0005,0.0,0.5419736842105263,0.6651854283927454,0.6538784067085954,0.5486985808309337
16,16,0.5,0.0005,0.0001,0.5314254385964913,0.5868847108239528,0.7254367575122292,0.5759461057562675
16,32,0.2,0.001,0.0,0.5672587719298245,0.5900605470490214,0.789937106918239,0.6669632288206518
16,32,0.2,0.001,0.0001,0.5293201754385966,0.5561836500707775,0.7799440950384346,0.6456582309392624
16,32,0.2,0.0005,0.0,0.5314473684210526,0.5581212589418588,0.7778476589797344,0.6169467463684224
16,32,0.2,0.0005,0.0001,0.5651754385964912,0.5765766023538802,0.880712788259958,0.6952870816808523
16,32,0.3,0.001,0.0,0.5019956140350877,0.5286703432549976,0.589517819706499,0.49135941503481223
16,32,0.3,0.001,0.0001,0.5799122807017544,0.588624477098733,0.8546470999301187,0.6965467425127162
16,32,0.3,0.0005,0.0,0.5462061403508771,0.5650167084377611,0.8518518518518519,0.6706759286625058
16,32,0.3,0.0005,0.0001,0.5251754385964913,0.5149456099871847,0.6461914744933612,0.5319601082980119
16,32,0.4,0.001,0.0,0.5440789473684211,0.5696337204513631,0.7660377358490565,0.6459964334543054
16,32,0.4,0.001,0.0001,0.5146052631578948,0.6147638035694813,0.5577218728162123,0.499397908871653
16,32,0.4,0.0005,0.0,0.501907894736842,0.5453501951552698,0.5722571628232006,0.5307714273750413
16,32,0.4,0.0005,0.0001,0.5398903508771931,0.5782876107314168,0.7888190076869322,0.6093185407079732
16,32,0.5,0.001,0.0,0.5419736842105263,0.5935331503683374,0.6445842068483578,0.5926869677516787
16,32,0.5,0.001,0.0001,0.5482675438596492,0.5905334069004946,0.6615653389238296,0.6122458640094778
16,32,0.5,0.0005,0.0,0.5293201754385966,0.4577481678880746,0.7401816911250874,0.5646423869313307
16,32,0.5,0.0005,0.0001,0.5630263157894737,0.5785580981850135,0.8276030747728861,0.6751818344455855
16,64,0.2,0.001,0.0,0.5629824561403509,0.5767507367397506,0.7806429070580014,0.6389400213320219
16,64,0.2,0.001,0.0001,0.5545614035087719,0.5621748444078737,0.7479385045422782,0.6208233241670442
16,64,0.2,0.0005,0.0,0.4871929824561404,0.49968201754385966,0.5091544374563244,0.4710699675869427
16,64,0.2,0.0005,0.0001,0.5483552631578947,0.5729957063290396,0.8088050314465409,0.6558939974457216
16,64,0.3,0.001,0.0,0.5629605263157894,0.5800849508341279,0.8349406009783369,0.680451276015389
16,64,0.3,0.001,0.0001,0.5377631578947368,0.5611293675809804,0.7336128581411601,0.6258390638864241
16,64,0.3,0.0005,0.0,0.5713815789473684,0.5730678315845403,0.9439552760307478,0.7119027732699392
16,64,0.3,0.0005,0.0001,0.5735526315789474,0.6003029349976794,0.7538085255066388,0.6613889484268013
16,64,0.4,0.001,0.0,0.5756578947368421,0.5817678403746515,0.9027952480782669,0.7047986190058074
16,64,0.4,0.001,0.0001,0.5756140350877194,0.5990337876951262,0.8252969951083158,0.6739303920593226
16,64,0.4,0.0005,0.0,0.5629605263157895,0.5676739950542731,0.937037037037037,0.7054117091890109
16,64,0.4,0.0005,0.0001,0.5314473684210526,0.5346428765285628,0.7485674353598881,0.597376714853527
16,64,0.5,0.001,0.0,0.5440570175438596,0.5511235927076934,0.7247379454926623,0.5787853200479639
16,64,0.5,0.001,0.0001,0.5525,0.593037376177999,0.7174703004891685,0.6315632685474699
16,64,0.5,0.0005,0.0,0.5061184210526316,0.5117875825466303,0.6002795248078268,0.4787310269222071
16,64,0.5,0.0005,0.0001,0.5335745614035089,0.5878881261123824,0.6575821104122992,0.5920180799202928
32,16,0.2,0.001,0.0,0.5376535087719299,0.5847581165399809,0.6073375262054508,0.5138548866124097
32,16,0.2,0.001,0.0001,0.5504166666666668,0.6039278595351131,0.6433263452131377,0.575765109885326
32,16,0.2,0.0005,0.0,0.5103508771929824,0.5835368374403641,0.45415793151642214,0.4849116527988405
32,16,0.2,0.0005,0.0001,0.5146271929824562,0.5488394900294213,0.6341719077568134,0.5333142260358021
32,16,0.3,0.001,0.0,0.5714035087719298,0.5792841561527635,0.8805730258560447,0.6979200549993267
32,16,0.3,0.001,0.0001,0.5692543859649122,0.5780813162409074,0.8916142557651993,0.6985555550390151
32,16,0.3,0.0005,0.0,0.5546710526315789,0.5735202258728997,0.8511530398322851,0.6815493829401588
32,16,0.3,0.0005,0.0001,0.4956359649122807,0.47495761876601617,0.6076869322152342,0.48950176681180846
32,16,0.4,0.001,0.0,0.5587938596491229,0.6335295199812263,0.6046820405310971,0.5559961945607864
32,16,0.4,0.001,0.0001,0.5608552631578948,0.5868054081692526,0.772606568832984,0.6393563131507289
32,16,0.4,0.0005,0.0,0.5441228070175439,0.5608413478207528,0.817749825296995,0.6508326142892858
32,16,0.4,0.0005,0.0001,0.529298245614035,0.565514710103918,0.5928721174004192,0.5204291897325731
32,16,0.5,0.001,0.0,0.5524122807017544,0.5623868576944361,0.6983228511530398,0.5826696405667989
32,16,0.5,0.001,0.0001,0.5357236842105263,0.5745825821319321,0.6791055206149545,0.6046649843176912
32,16,0.5,0.0005,0.0,0.5482456140350878,0.5951782381485629,0.7475890985324948,0.5814450816684713
32,16,0.5,0.0005,0.0001,0.5146271929824562,0.7561147708166809,0.36268343815513626,0.3452824539136495
32,32,0.2,0.001,0.0,0.5546271929824561,0.581456395007361,0.7805031446540881,0.6452075336388127
32,32,0.2,0.001,0.0001,0.5630263157894737,0.5757919464132634,0.876659678546471,0.6903701937787766
32,32,0.2,0.0005,0.0,0.5315350877192982,0.5798578906473644,0.7139063591893782,0.5796391290373224
32,32,0.2,0.0005,0.0001,0.5398464912280702,0.5869208734990699,0.5480782669461914,0.49979484593978124
32,32,0.3,0.001,0.0,0.5357017543859649,0.5620234231449521,0.7839273235499651,0.6485611625491728
32,32,0.3,0.001,0.0001,0.5608333333333333,0.5824634245229211,0.7819706498951782,0.6526514592240591
32,32,0.3,0.0005,0.0,0.5545833333333334,0.6226607991550783,0.6108315863032845,0.5423020691588754
32,32,0.3,0.0005,0.0001,0.5462061403508771,0.5794502134284087,0.7629629629629628,0.641367611805809
32,32,0.4,0.001,0.0,0.5167543859649123,0.5433096926713948,0.6932215234102026,0.5689982210334461
32,32,0.4,0.001,0.0001,0.5610087719298247,0.5837108070723256,0.790566037735849,0.6685625925072175
32,32,0.4,0.0005,0.0,0.5460745614035087,0.5653876229579666,0.8424178895877009,0.6739685034403323
32,32,0.4,0.0005,0.0001,0.5376973684210526,0.5738117463502698,0.6851851851851851,0.5830812573176313
32,32,0.5,0.001,0.0,0.5735307017543859,0.583478346962597,0.8923829489867228,0.6975539060586763
32,32,0.5,0.001,0.0001,0.5103728070175438,0.49519326301989414,0.6007686932215235,0.4901851000829929
32,32,0.5,0.0005,0.0,0.5250877192982457,0.546759373940225,0.5923130677847659,0.5074874729056746
32,32,0.5,0.0005,0.0001,0.5566666666666666,0.6058911802224596,0.7064989517819706,0.5749896653593545
32,64,0.2,0.001,0.0,0.5651973684210526,0.5819991973252097,0.8352201257861636,0.6731108454757659
32,64,0.2,0.001,0.0001,0.5503728070175439,0.5867460785431865,0.7191474493361285,0.6126742678505672
32,64,0.2,0.0005,0.0,0.5378070175438596,0.5645299145299145,0.7693221523410203,0.6282083964907444
32,64,0.2,0.0005,0.0001,0.5167105263157895,0.5517577298791515,0.5707896575821104,0.5211521186169072
32,64,0.3,0.001,0.0,0.546140350877193,0.5933194020150542,0.6617051013277429,0.6014784930333344
32,64,0.3,0.001,0.0001,0.5735526315789474,0.5809563088712683,0.8842068483577916,0.6995575957581364
32,64,0.3,0.0005,0.0,0.5272368421052631,0.552055417700579,0.6413696715583508,0.5555870797333514
32,64,0.3,0.0005,0.0001,0.5292105263157894,0.5903434569425727,0.5751921733053809,0.5372996904511491
32,64,0.4,0.001,0.0,0.55875,0.5786886470835475,0.789727463312369,0.6596620184077605
32,64,0.4,0.001,0.0001,0.5483333333333333,0.5988953456916843,0.7176799440950383,0.584288760597077
32,64,0.4,0.0005,0.0,0.5630482456140351,0.5747258050634498,0.8661076170510131,0.6897774218592041
