Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.5399367088607595,0.05503038537365241,0.5945076634845261,0.039489784753352665,0.6244444444444445,0.09271876861227576,0.6075447185382077,0.060548680220992954
p12,0.5315350877192981,0.01293710963802949,0.5702462548166815,0.006766204272118077,0.6791754018169113,0.060701388059868605,0.6191289198606271,0.028120507800555392
p17,0.6491228070175439,0.0690702445088755,0.6821212121212121,0.0833016468683696,0.66,0.0894427190999916,0.6663203463203462,0.060067489513171625
p18,0.6966261808367072,0.0362260837841636,0.7032506245741541,0.009798055753450842,0.9458461538461538,0.06427013993740767,0.8061820340838459,0.029415661912114543
p5,0.7144927536231884,0.03252303563769759,0.7272256728778468,0.03207805034320279,0.9647058823529413,0.032218973970892135,0.8285494223363287,0.017201923625337425
p7,0.6415584415584414,0.0714875789325864,0.7374603174603174,0.10417464066229201,0.6576923076923077,0.11246301167087268,0.686852278156626,0.06820778472449571
p9,0.5986928104575163,0.046123604612751244,0.63,0.050552502960343644,0.6955555555555556,0.0948032400342291,0.6587878787878787,0.0577986117696412
