Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.5929113924050633,0.020167192927267166,0.6125114536879243,0.0281340069000621,0.816328502415459,0.10678699979257007,0.6960396835051716,0.024230768139408988
p12,0.5483771929824561,0.05844444305472169,0.5657785834256028,0.03763017565872943,0.862334032145353,0.12483406851379202,0.6805114964947426,0.052339821991636205
p17,0.5865497076023392,0.08848592873528283,0.6021212121212122,0.08132285530664168,0.6599999999999999,0.0894427190999916,0.6287445887445887,0.08120870593433467
p18,0.6859649122807017,0.03584704691526765,0.6967997951868918,0.03226664805053799,0.9452307692307691,0.05957045453288433,0.8009964991619807,0.02515210568376245
p5,0.7061594202898551,0.025792164891615076,0.7417184265010353,0.06648444443863602,0.9294117647058824,0.12752637287458116,0.81654602675059,0.029624246200704564
p7,0.6225108225108225,0.08284135428379412,0.653110661268556,0.02731150269848344,0.7961538461538462,0.24762182465876728,0.7016525624912721,0.12865109027445265
p9,0.6326797385620915,0.08099698089808961,0.6387501387501386,0.05145786048622855,0.7755555555555554,0.16394066978598248,0.6972394424797171,0.10024482511242377
